"BehaviorSpace results (NetLogo 6.2.2)"
"cradlemountain - attractionrad.nlogo"
"experiment"
"10/23/2022 16:41:02:852 +1100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-260","260","-140","140"
"[run number]","tourist-count","shortcutting-tourists","shortcut-threshold","test-regrowth-after","deviation-chance","vegetation-growth-rate","attraction-exploration-radius","damage-per-step","attraction-exploration-time","[step]","ticks","count patches with [vegetation-health < 5 and not path? and not lake?]","happiness-avg / happiness-count","vegetation-decile 1","vegetation-decile 2","vegetation-decile 3","vegetation-decile 4","vegetation-decile 5","vegetation-decile 6","vegetation-decile 7","vegetation-decile 8","vegetation-decile 9","vegetation-decile 10"
"1","500","5","60","0","1.5","15","5","1","20","5","4","1809","99.01923076923077","1838","68","117","121","174","252","369","815","2622","122611"
"2","500","5","60","0","1.5","15","4","1","20","5","4","1616","99.57652243589743","1644","84","104","121","184","218","440","911","2990","122291"
"3","500","5","60","0","1.5","15","3","1","20","5","4","1457","99.9599358974359","1480","76","89","103","170","230","354","790","2500","123195"
"5","500","5","60","0","1.5","15","1","1","20","6","5","1294","99.96661101836393","1313","84","93","124","158","269","389","818","2364","123375"
"4","500","5","60","0","1.5","15","2","1","20","6","5","1402","99.96661101836393","1429","67","96","133","170","234","443","846","2135","123434"
"1","500","5","60","0","1.5","15","5","1","20","6","5","1933","98.50751252086812","1962","97","108","150","184","284","423","910","2367","122502"
"2","500","5","60","0","1.5","15","4","1","20","6","5","1743","99.35959933222037","1775","94","105","153","186","308","437","1038","2528","122363"
"3","500","5","60","0","1.5","15","3","1","20","6","5","1564","99.96661101836393","1593","80","104","129","197","240","403","850","2283","123108"
"5","500","5","60","0","1.5","15","1","1","20","7","6","1383","99.97137950772753","1418","78","110","137","205","289","446","929","2028","123347"
"4","500","5","60","0","1.5","15","2","1","20","7","6","1487","99.97137950772753","1507","94","106","147","185","281","466","943","2012","123246"
"1","500","5","60","0","1.5","15","5","1","20","7","6","2054","97.74842587292501","2094","96","132","159","209","289","517","976","2328","122187"
"2","500","5","60","0","1.5","15","4","1","20","7","6","1862","99.21551230681168","1890","106","127","149","239","311","504","1097","2167","122397"
"3","500","5","60","0","1.5","15","3","1","20","7","6","1670","99.57269605037207","1700","93","110","161","200","253","476","919","2235","122840"
"5","500","5","60","0","1.5","15","1","1","20","8","7","1471","99.97495617330328","1499","81","129","152","217","308","516","951","2039","123095"
"4","500","5","60","0","1.5","15","2","1","20","8","7","1570","99.97495617330328","1606","89","118","152","211","328","452","935","1779","123317"
"2","500","5","60","0","1.5","15","4","1","20","8","7","1967","98.97220135236664","2008","108","130","182","236","325","562","1090","2086","122260"
"3","500","5","60","0","1.5","15","3","1","20","8","7","1782","99.54921111945906","1824","90","136","155","229","299","504","1048","2568","122134"
"1","500","5","60","0","1.5","15","5","1","20","8","7","2162","97.39669421487604","2197","119","138","160","227","333","515","1056","2211","122031"
"5","500","5","60","0","1.5","15","1","1","20","9","8","1552","99.97773820124667","1580","101","119","182","212","348","539","954","2081","122871"
"4","500","5","60","0","1.5","15","2","1","20","9","8","1661","99.97773820124667","1698","97","133","153","266","310","525","881","1903","123021"
"2","500","5","60","0","1.5","15","4","1","20","9","8","2068","98.48241317898486","2104","107","161","190","247","326","632","933","1965","122322"
"3","500","5","60","0","1.5","15","3","1","20","9","8","1881","99.46883348174532","1919","103","137","184","241","325","576","1090","2872","121540"
"1","500","5","60","0","1.5","15","5","1","20","9","8","2273","96.70970614425646","2312","128","125","174","261","360","530","1008","2089","122000"
"5","500","5","60","0","1.5","15","1","1","20","10","9","1626","99.97996393508315","1669","109","149","177","221","354","561","974","2150","122623"
"4","500","5","60","0","1.5","15","2","1","20","10","9","1741","99.97996393508315","1784","103","146","210","248","321","577","895","1993","122710"
"2","500","5","60","0","1.5","15","4","1","20","10","9","2146","98.04107393307955","2194","117","150","219","253","339","602","798","1758","122557"
"3","500","5","60","0","1.5","15","3","1","20","10","9","1965","99.35884592266079","2001","125","146","194","244","372","579","1063","2798","121465"
"1","500","5","60","0","1.5","15","5","1","20","10","9","2377","95.98857944299739","2418","122","136","200","279","357","624","886","2116","121849"
"5","500","5","60","0","1.5","15","1","1","20","11","10","1715","99.98178506375228","1748","149","147","179","267","358","570","941","2300","122328"
"4","500","5","60","0","1.5","15","2","1","20","11","10","1828","99.98178506375228","1869","118","147","223","258","345","559","868","2018","122582"
"2","500","5","60","0","1.5","15","4","1","20","11","10","2245","97.77504553734062","2285","132","164","214","260","337","523","730","1610","122732"
"3","500","5","60","0","1.5","15","3","1","20","11","10","2041","99.14535519125683","2080","140","155","192","266","392","564","975","2289","121934"
"1","500","5","60","0","1.5","15","5","1","20","11","10","2476","95.42932604735883","2510","131","140","217","285","399","593","863","2210","121639"
"5","500","5","60","0","1.5","15","1","1","20","12","11","1786","99.98330272165637","1827","163","141","188","295","391","567","890","2292","122233"
"4","500","5","60","0","1.5","15","2","1","20","12","11","1917","99.98330272165637","1956","137","179","201","262","388","541","891","2031","122401"
"2","500","5","60","0","1.5","15","4","1","20","12","11","2331","97.59308732676574","2377","149","151","222","257","369","499","759","1697","122507"
"3","500","5","60","0","1.5","15","3","1","20","12","11","2132","99.06144598430456","2175","144","150","206","291","358","571","963","1978","122151"
"1","500","5","60","0","1.5","15","5","1","20","12","11","2553","95.00400734680247","2602","125","171","224","297","415","572","887","2157","121537"
"5","500","5","60","0","1.5","15","1","1","20","13","12","1844","99.9845869297164","1900","167","148","195","285","373","571","845","2125","122378"
"4","500","5","60","0","1.5","15","2","1","20","13","12","1976","99.9845869297164","2026","158","171","221","260","381","522","897","1996","122355"
"2","500","5","60","0","1.5","15","4","1","20","13","12","2411","97.32906905055486","2468","144","154","213","258","364","466","787","1671","122462"
"3","500","5","60","0","1.5","15","3","1","20","13","12","2215","99.09217016029594","2270","139","174","199","301","384","550","869","1585","122516"
"1","500","5","60","0","1.5","15","5","1","20","13","12","2634","94.68588162762022","2685","127","173","228","317","396","519","925","2009","121608"
"5","500","5","60","0","1.5","15","1","1","20","14","13","1936","99.98568770573922","1979","140","166","230","273","361","492","838","1878","122630"
"4","500","5","60","0","1.5","15","2","1","20","14","13","2072","99.98568770573922","2121","158","161","231","270","357","493","869","1625","122702"
"2","500","5","60","0","1.5","15","4","1","20","14","13","2507","97.31172176899958","2559","124","180","207","265","348","450","782","1597","122475"
"3","500","5","60","0","1.5","15","3","1","20","14","13","2298","99.01588664662945","2342","142","167","222","286","394","537","830","1570","122497"
"1","500","5","60","0","1.5","15","5","1","20","14","13","2713","94.4608558751968","2762","143","169","216","313","346","480","850","1758","121950"
"5","500","5","60","0","1.5","15","1","1","20","15","14","2006","99.98664173123163","2045","152","163","229","295","387","463","835","1845","122573"
"4","500","5","60","0","1.5","15","2","1","20","15","14","2172","99.9861074004809","2210","162","171","207","288","351","526","848","1677","122547"
"2","500","5","60","0","1.5","15","4","1","20","15","14","2584","96.99772909430938","2619","146","181","192","297","338","432","746","1694","122342"
"3","500","5","60","0","1.5","15","3","1","20","15","14","2363","98.91544215869624","2416","159","162","223","275","423","495","713","1627","122494"
"1","500","5","60","0","1.5","15","5","1","20","15","14","2791","94.21880844242587","2841","138","190","244","275","357","506","842","1709","121885"
"5","500","5","60","0","1.5","15","1","1","20","16","15","2074","99.98747651847214","2118","145","188","225","297","383","469","831","1767","122564"
"4","500","5","60","0","1.5","15","2","1","20","16","15","2243","99.98697557921102","2285","172","184","220","277","380","545","784","2024","122116"
"2","500","5","60","0","1.5","15","4","1","20","16","15","2633","96.6275516593613","2688","150","182","199","286","321","418","707","1644","122392"
"3","500","5","60","0","1.5","15","3","1","20","16","15","2442","98.83594239198497","2485","151","183","229","290","410","486","709","1710","122334"
"1","500","5","60","0","1.5","15","5","1","20","16","15","2857","94.12335629304947","2909","153","185","234","278","337","490","839","1571","121991"
"5","500","5","60","0","1.5","15","1","1","20","17","16","2130","99.98821310702499","2168","163","184","227","300","354","464","806","1716","122605"
"4","500","5","60","0","1.5","15","2","1","20","17","16","2311","99.87824139556812","2381","147","178","252","284","386","553","862","2353","121591"
"2","500","5","60","0","1.5","15","4","1","20","17","16","2697","96.2003771805752","2760","163","168","204","270","302","406","664","1574","122476"
"3","500","5","60","0","1.5","15","3","1","20","17","16","2501","98.76673738802452","2541","156","197","218","332","350","441","723","1598","122431"
"1","500","5","60","0","1.5","15","5","1","20","17","16","2917","93.9021687883074","2971","149","174","244","286","293","457","720","1322","122371"
"5","500","5","60","0","1.5","15","1","1","20","18","17","2156","99.9888678615162","2205","200","191","239","257","362","513","757","1736","122527"
"4","500","5","60","0","1.5","15","2","1","20","18","17","2394","99.78548369141713","2441","152","193","239","298","362","517","874","2341","121570"
"2","500","5","60","0","1.5","15","4","1","20","18","17","2782","95.94211287988422","2833","166","167","194","273","282","445","664","1680","122283"
"3","500","5","60","0","1.5","15","3","1","20","18","17","2564","98.63030168095291","2616","175","180","257","307","338","422","768","1570","122354"
"1","500","5","60","0","1.5","15","5","1","20","18","17","2991","93.83090281643103","3036","156","189","216","282","296","435","617","1383","122377"
"5","500","5","60","0","1.5","15","1","1","20","19","18","2225","99.98945370175069","2272","183","210","258","239","356","517","747","1808","122397"
"4","500","5","60","0","1.5","15","2","1","20","19","18","2459","99.73623708078465","2506","160","209","218","296","381","508","950","2339","121420"
"2","500","5","60","0","1.5","15","4","1","20","19","18","2844","95.77800042185193","2897","162","171","224","237","291","440","658","1694","122213"
"3","500","5","60","0","1.5","15","3","1","20","19","18","2629","98.5876397384518","2690","167","200","251","291","346","444","750","1715","122133"
"1","500","5","60","0","1.5","15","5","1","20","19","18","3048","93.64901919426282","3101","154","177","226","274","313","381","582","1429","122350"
"5","500","5","60","0","1.5","15","1","1","20","20","19","2272","99.98998096383129","2341","175","189","245","231","349","482","680","1600","122695"
"4","500","5","60","0","1.5","15","2","1","20","20","19","2515","99.73199078248672","2567","156","209","233","288","394","508","956","2237","121439"
"2","500","5","60","0","1.5","15","4","1","20","20","19","2903","95.54673880372708","2956","146","183","217","225","275","450","643","1656","122236"
"3","500","5","60","0","1.5","15","3","1","20","20","19","2681","98.3632902514778","2745","181","212","251","259","341","459","665","1750","122124"
"1","500","5","60","0","1.5","15","5","1","20","20","19","3097","93.58220619176436","3161","151","153","233","247","322","380","538","1362","122440"
"5","500","5","60","0","1.5","15","1","1","20","21","20","2326","99.99045801526718","2378","179","193","224","256","333","450","637","1475","122862"
"4","500","5","60","0","1.5","15","2","1","20","21","20","2594","99.74341603053435","2653","170","189","254","281","381","556","938","2143","121422"
"2","500","5","60","0","1.5","15","4","1","20","21","20","2965","95.29761450381679","2999","148","179","213","212","299","400","592","1534","122411"
"3","500","5","60","0","1.5","15","3","1","20","21","20","2743","98.28854961832062","2803","180","209","226","289","320","429","617","1657","122257"
"1","500","5","60","0","1.5","15","5","1","20","21","20","3156","93.49751908396946","3221","138","177","210","246","287","375","549","1399","122385"
"5","500","5","60","0","1.5","15","1","1","20","22","21","2378","99.99089170234083","2434","181","195","219","252","315","423","623","1458","122887"
"4","500","5","60","0","1.5","15","2","1","20","22","21","2669","99.6860369796885","2708","194","211","247","317","376","635","917","2227","121155"
"2","500","5","60","0","1.5","15","4","1","20","22","21","3023","95.01184078695692","3074","140","186","196","210","312","390","634","1580","122265"
"3","500","5","60","0","1.5","15","3","1","20","22","21","2791","98.27315784679843","2848","188","205","218","297","287","369","582","1482","122511"
"1","500","5","60","0","1.5","15","5","1","20","22","21","3211","93.40158484379269","3258","162","178","213","233","274","398","572","1476","122223"
"5","500","5","60","0","1.5","15","1","1","20","23","22","2421","99.99128768078063","2485","181","184","236","256","311","376","586","1370","123002"
"4","500","5","60","0","1.5","15","2","1","20","23","22","2712","99.60454783063251","2766","199","221","255","314","391","603","921","2158","121159"
"2","500","5","60","0","1.5","15","4","1","20","23","22","3056","94.87567520473951","3106","165","174","184","235","282","392","629","1614","122206"
"3","500","5","60","0","1.5","15","3","1","20","23","22","2822","98.25239588778533","2882","182","187","237","279","256","363","553","1188","122860"
"1","500","5","60","0","1.5","15","5","1","20","23","22","3262","93.23270604634953","3308","157","179","214","239","268","396","600","1553","122073"
"5","500","5","60","0","1.5","15","1","1","20","24","23","2487","99.99165066377223","2546","171","204","208","269","294","391","621","1449","122834"
"4","500","5","60","0","1.5","15","2","1","20","24","23","2763","99.59422225933038","2830","206","209","251","313","399","575","853","1901","121450"
"2","500","5","60","0","1.5","15","4","1","20","24","23","3090","94.73916673624447","3142","181","173","187","235","275","414","623","1699","122058"
"3","500","5","60","0","1.5","15","3","1","20","24","23","2836","98.0958503798948","2909","181","183","234","251","258","341","556","1051","123023"
"1","500","5","60","0","1.5","15","5","1","20","24","23","3292","93.21441095432913","3342","165","176","207","231","286","373","528","1535","122144"
"5","500","5","60","0","1.5","15","1","1","20","25","24","2530","99.99198461045206","2591","179","209","229","237","312","389","632","1552","122657"
"4","500","5","60","0","1.5","15","2","1","20","25","24","2832","99.50240461686438","2900","195","223","272","297","456","528","880","2033","121203"
"2","500","5","60","0","1.5","15","4","1","20","25","24","3131","94.69477396601475","3208","182","142","184","246","272","410","659","1822","121862"
"3","500","5","60","0","1.5","15","3","1","20","25","24","2868","97.99927861494069","2927","159","190","221","236","252","321","538","933","123210"
"1","500","5","60","0","1.5","15","5","1","20","25","24","3330","93.06748957999359","3386","178","166","212","225","282","354","547","1563","122074"
"5","500","5","60","0","1.5","15","1","1","20","26","25","2581","99.99229287090559","2640","198","186","234","250","280","382","669","1680","122468"
"4","500","5","60","0","1.5","15","2","1","20","26","25","2891","99.43753371868979","2975","198","211","271","299","457","527","893","2035","121121"
"2","500","5","60","0","1.5","15","4","1","20","26","25","3178","94.68508670520231","3257","160","148","204","226","289","356","691","1749","121907"
"3","500","5","60","0","1.5","15","3","1","20","26","25","2901","97.85364161849711","2958","171","176","189","233","262","288","495","963","123252"
"1","500","5","60","0","1.5","15","5","1","20","26","25","3371","93.01772639691715","3439","152","178","208","224","274","341","550","1508","122113"
"5","500","5","60","0","1.5","15","1","1","20","27","26","2628","99.99257829894611","2684","211","204","218","250","274","383","669","1923","122171"
"4","500","5","60","0","1.5","15","2","1","20","27","26","2950","99.29412201276533","3010","212","208","260","304","428","533","878","1916","121238"
"2","500","5","60","0","1.5","15","4","1","20","27","26","3232","94.5881698085201","3286","159","167","202","241","272","370","659","1737","121894"
"3","500","5","60","0","1.5","15","3","1","20","27","26","2939","97.83048834792935","3003","151","178","192","223","246","291","432","1060","123211"
"5","500","5","60","0","1.5","15","1","1","20","28","27","2667","99.99284334072854","2742","196","207","212","246","284","413","701","2046","121940"
"1","500","5","60","0","1.5","15","5","1","20","27","26","3396","92.97721537776458","3470","149","189","194","226","259","325","518","1281","122376"
"4","500","5","60","0","1.5","15","2","1","20","28","27","2948","99.262219995706","3012","235","237","249","320","387","495","799","1721","121532"
"2","500","5","60","0","1.5","15","4","1","20","28","27","3281","94.57453660631218","3336","154","175","200","257","251","419","666","1722","121807"
"3","500","5","60","0","1.5","15","3","1","20","28","27","2943","97.75781865025407","3021","181","155","188","216","236","269","393","1223","123105"
"5","500","5","60","0","1.5","15","1","1","20","29","28","2721","99.9930901050304","2783","189","201","218","242","291","388","702","1904","122069"
"1","500","5","60","0","1.5","15","5","1","20","28","27","3430","92.9452515565734","3491","178","186","197","202","275","296","562","1349","122251"
"4","500","5","60","0","1.5","15","2","1","20","29","28","2972","99.22540077390823","3047","254","228","261","333","344","491","723","1606","121700"
"2","500","5","60","0","1.5","15","4","1","20","29","28","3309","94.44002211166391","3363","159","195","183","259","256","429","671","1764","121708"
"3","500","5","60","0","1.5","15","3","1","20","29","28","3007","97.74799613045882","3076","165","178","197","184","237","277","417","1535","122721"
"5","500","5","60","0","1.5","15","1","1","20","30","29","2726","99.99332041947766","2793","228","185","217","223","293","359","705","1529","122455"
"1","500","5","60","0","1.5","15","5","1","20","29","28","3483","92.91804864566059","3540","178","193","182","216","251","300","597","1670","121860"
"4","500","5","60","0","1.5","15","2","1","20","30","29","3022","99.19858392892927","3091","239","235","250","325","340","469","707","1453","121878"
"2","500","5","60","0","1.5","15","4","1","20","30","29","3338","94.40825596152561","3396","171","185","215","212","279","377","694","1695","121763"
"3","500","5","60","0","1.5","15","3","1","20","30","29","3078","97.71705296907355","3128","166","166","198","196","213","293","452","1718","122457"
"5","500","5","60","0","1.5","15","1","1","20","31","30","2764","99.99353587588881","2817","230","212","204","231","286","355","667","1385","122600"
"1","500","5","60","0","1.5","15","5","1","20","30","29","3513","92.86560683989046","3578","195","190","179","223","244","331","601","1998","121448"
"4","500","5","60","0","1.5","15","2","1","20","31","30","3025","99.1622495151907","3109","228","238","222","311","357","475","607","1489","121951"
"2","500","5","60","0","1.5","15","4","1","20","31","30","3360","94.29870717517777","3420","185","182","206","186","295","392","708","1656","121757"
"3","500","5","60","0","1.5","15","3","1","20","31","30","3099","97.66276664511959","3160","185","175","160","217","205","299","517","1703","122366"
"5","500","5","60","0","1.5","15","1","1","20","32","31","2787","99.99373786711755","2882","216","185","216","260","257","360","635","1394","122582"
"1","500","5","60","0","1.5","15","5","1","20","31","30","3561","92.86043956043956","3621","196","179","196","214","239","340","649","1991","121362"
"4","500","5","60","0","1.5","15","2","1","20","32","31","3078","99.15254555701672","3155","213","214","292","271","343","442","589","1561","121907"
"2","500","5","60","0","1.5","15","4","1","20","32","31","3402","94.29275471225499","3463","165","202","176","204","279","378","689","1457","121974"
"3","500","5","60","0","1.5","15","3","1","20","32","31","3138","97.64211910576742","3199","183","165","156","215","213","303","547","1725","122281"
"5","500","5","60","0","1.5","15","1","1","20","33","32","2849","99.99392761719699","2923","220","167","223","258","248","337","568","1416","122627"
"1","500","5","60","0","1.5","15","5","1","20","32","31","3598","92.74932682071514","3669","209","157","193","208","248","349","672","1927","121355"
"4","500","5","60","0","1.5","15","2","1","20","33","32","3116","99.13413893611853","3175","234","206","280","275","350","394","591","1620","121862"
"2","500","5","60","0","1.5","15","4","1","20","33","32","3441","94.28916686907942","3499","172","200","173","209","273","395","672","1333","122061"
"3","500","5","60","0","1.5","15","3","1","20","33","32","3187","97.58434539713383","3242","172","154","168","204","233","311","541","1603","122359"
"5","500","5","60","0","1.5","15","1","1","20","34","33","2885","99.99410620616491","2971","206","190","184","261","267","344","530","1581","122453"
"1","500","5","60","0","1.5","15","5","1","20","33","32","3650","92.75898712654846","3706","189","166","195","208","258","348","696","1829","121392"
"4","500","5","60","0","1.5","15","2","1","20","34","33","3144","99.10378970943596","3216","231","242","249","284","322","368","637","1668","121770"
"2","500","5","60","0","1.5","15","4","1","20","34","33","3468","94.10054812282667","3545","161","189","185","215","288","437","617","1490","121860"
"3","500","5","60","0","1.5","15","3","1","20","34","33","3217","97.50226911062651","3284","161","153","157","188","246","317","536","1480","122465"
"5","500","5","60","0","1.5","15","1","1","20","35","34","2947","99.99427459063322","3031","191","194","193","249","279","352","582","1937","121979"
"1","500","5","60","0","1.5","15","5","1","20","34","33","3694","92.76389461896623","3752","169","175","198","191","271","342","685","1766","121438"
"4","500","5","60","0","1.5","15","2","1","20","35","34","3164","99.05868544600939","3244","214","267","221","265","321","366","670","1718","121701"
"2","500","5","60","0","1.5","15","4","1","20","35","34","3503","93.98837741898545","3562","172","178","180","222","266","416","651","1568","121772"
"3","500","5","60","0","1.5","15","3","1","20","35","34","3242","97.42242070308026","3297","183","140","141","189","250","322","519","1356","122590"
"5","500","5","60","0","1.5","15","1","1","20","36","35","2990","99.99443362092958","3055","202","199","202","247","280","347","676","2221","121558"
"4","500","5","60","0","1.5","15","2","1","20","36","35","3146","99.01758975786251","3223","263","258","209","236","298","329","668","1421","122082"
"1","500","5","60","0","1.5","15","5","1","20","35","34","3737","92.80018321309974","3794","166","178","183","209","250","390","680","1811","121326"
"2","500","5","60","0","1.5","15","4","1","20","36","35","3490","93.96381853604231","3547","197","166","206","192","255","387","613","1541","121883"
"3","500","5","60","0","1.5","15","3","1","20","36","35","3259","97.33821319231839","3320","204","141","129","190","261","308","548","1410","122476"
"5","500","5","60","0","1.5","15","1","1","20","37","36","3018","99.99458405545927","3081","200","211","206","228","304","324","715","2132","121586"
"4","500","5","60","0","1.5","15","2","1","20","37","36","3131","99.01381065857886","3224","304","211","210","240","288","362","648","1355","122145"
"1","500","5","60","0","1.5","15","5","1","20","36","35","3760","92.78881157806846","3820","184","168","169","217","254","378","711","1793","121293"
"2","500","5","60","0","1.5","15","4","1","20","37","36","3518","93.96268414211438","3581","198","176","197","210","255","395","670","1623","121682"
"5","500","5","60","0","1.5","15","1","1","20","38","37","2991","99.99472657279966","3063","224","209","199","223","275","334","707","1784","121969"
"3","500","5","60","0","1.5","15","3","1","20","37","36","3278","97.31239168110919","3352","188","135","157","189","266","349","535","1716","122100"
"4","500","5","60","0","1.5","15","2","1","20","38","37","3193","98.98766018035121","3293","264","211","206","240","290","385","660","1457","121981"
"1","500","5","60","0","1.5","15","5","1","20","37","36","3770","92.71225086655113","3830","190","160","177","199","253","373","630","1644","121531"
"2","500","5","60","0","1.5","15","4","1","20","38","37","3561","93.91119548594632","3629","208","165","186","236","260","400","643","1765","121495"
"5","500","5","60","0","1.5","15","1","1","20","39","38","2993","99.99486178193402","3062","224","216","185","230","250","330","646","1506","122338"
"3","500","5","60","0","1.5","15","3","1","20","38","37","3321","97.25681590465643","3400","170","132","159","206","271","361","562","2007","121719"
"4","500","5","60","0","1.5","15","2","1","20","39","38","3255","98.96079539615661","3371","230","206","199","237","285","405","691","1594","121769"
"1","500","5","60","0","1.5","15","5","1","20","38","37","3726","92.60322733744661","3797","240","148","190","194","263","340","628","1378","121809"
"2","500","5","60","0","1.5","15","4","1","20","39","38","3601","93.90848833624499","3676","197","167","169","242","305","379","670","1957","121225"
"5","500","5","60","0","1.5","15","1","1","20","40","39","3015","99.99499023095035","3094","233","187","194","219","256","326","619","1325","122534"
"3","500","5","60","0","1.5","15","3","1","20","39","38","3340","97.21924776487513","3406","178","144","164","205","255","360","573","1949","121753"
"4","500","5","60","0","1.5","15","2","1","20","40","39","3303","98.90326135965132","3392","237","199","192","243","271","379","690","1795","121589"
"1","500","5","60","0","1.5","15","5","1","20","39","38","3752","92.54069468708252","3867","190","157","184","201","262","329","621","1359","121817"
"2","500","5","60","0","1.5","15","4","1","20","40","39","3656","93.81639196433045","3732","189","158","178","228","327","391","715","2239","120830"
"5","500","5","60","0","1.5","15","1","1","20","41","40","3052","99.99511241446726","3130","221","196","179","220","257","375","576","1345","122488"
"3","500","5","60","0","1.5","15","3","1","20","40","39","3348","97.12464305395521","3425","181","147","175","203","257","315","647","1595","122042"
"4","500","5","60","0","1.5","15","2","1","20","41","40","3318","98.85620723362659","3418","235","188","196","237","269","358","630","1795","121661"
"1","500","5","60","0","1.5","15","5","1","20","40","39","3818","92.50834126546766","3896","183","170","180","201","245","346","594","1468","121704"
"2","500","5","60","0","1.5","15","4","1","20","41","40","3675","93.84183773216031","3756","201","170","163","221","342","394","728","2193","120819"
"5","500","5","60","0","1.5","15","1","1","20","42","41","3038","99.99522877999904","3111","247","195","180","228","250","374","538","1321","122543"
"3","500","5","60","0","1.5","15","3","1","20","41","40","3394","97.11735092864126","3470","170","149","152","228","233","327","700","1537","122021"
"4","500","5","60","0","1.5","15","2","1","20","42","41","3349","98.83682427596736","3435","242","172","203","245","257","353","594","1775","121711"
"1","500","5","60","0","1.5","15","5","1","20","41","40","3860","92.51793743890518","3926","185","167","181","199","254","335","619","1662","121459"
"2","500","5","60","0","1.5","15","4","1","20","42","41","3661","93.76143899995229","3749","229","167","164","225","291","437","693","1843","121189"
"5","500","5","60","0","1.5","15","1","1","20","43","42","3041","99.99533973343276","3117","261","195","184","207","258","345","582","1421","122417"
"3","500","5","60","0","1.5","15","3","1","20","42","41","3395","97.02896130540579","3460","170","173","155","218","199","369","632","1551","122060"
"4","500","5","60","0","1.5","15","2","1","20","43","42","3369","98.84075869139714","3473","223","169","199","238","266","335","577","1652","121855"
