"BehaviorSpace results (NetLogo 6.2.2)"
"cradlemountain - shortcutters.nlogo"
"sc-sensitivity"
"10/23/2022 18:37:19:251 +1100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-260","260","-140","140"
"[run number]","tourist-count","shortcutting-tourists","shortcut-threshold","test-regrowth-after","deviation-chance","vegetation-growth-rate","attraction-exploration-radius","damage-per-step","attraction-exploration-time","[step]","ticks","count patches with [vegetation-health < 5 and not path? and not lake?]","happiness-avg / happiness-count","vegetation-decile 1","vegetation-decile 2","vegetation-decile 3","vegetation-decile 4","vegetation-decile 5","vegetation-decile 6","vegetation-decile 7","vegetation-decile 8","vegetation-decile 9","vegetation-decile 10"
"3","500","4.75","60","0","1.5","15","3","1","20","7","6","1646","99.97137950772753","1680","72","103","156","221","281","439","847","2136","123052"
"6","500","5.25","60","0","1.5","15","3","1","20","8","7","1723","99.97119959929877","1753","100","113","168","231","298","431","774","1643","123476"
"4","500","5.25","60","0","1.5","15","3","1","20","8","7","1759","99.95467067367893","1790","105","132","180","186","310","484","882","2250","122668"
"2","500","4.75","60","0","1.5","15","3","1","20","8","7","1742","99.73678938141748","1772","97","108","163","248","294","471","1006","1980","122848"
"1","500","4.75","60","0","1.5","15","3","1","20","7","6","1635","99.97137950772753","1671","87","100","152","209","261","443","841","2260","122963"
"5","500","5.25","60","0","1.5","15","3","1","20","8","7","1744","99.97495617330328","1775","102","136","165","196","337","519","959","2454","122344"
"3","500","4.75","60","0","1.5","15","3","1","20","8","7","1737","99.94966190833959","1768","91","119","180","241","281","446","852","1934","123075"
"6","500","5.25","60","0","1.5","15","3","1","20","9","8","1824","99.8619768477293","1856","93","137","196","243","300","413","744","1563","123442"
"4","500","5.25","60","0","1.5","15","3","1","20","9","8","1854","99.85618878005343","1893","107","163","164","215","332","517","984","2325","122287"
"2","500","4.75","60","0","1.5","15","3","1","20","9","8","1820","99.65048975957258","1861","106","140","183","239","303","530","901","2044","122680"
"5","500","5.25","60","0","1.5","15","3","1","20","9","8","1840","99.5086821015138","1875","116","116","172","229","359","512","932","1874","122802"
"3","500","4.75","60","0","1.5","15","3","1","20","9","8","1819","99.71682991985753","1858","94","136","214","223","301","450","788","1876","123047"
"1","500","4.75","60","0","1.5","15","3","1","20","8","7","1738","99.97495617330328","1767","98","125","167","227","308","457","864","2033","122941"
"6","500","5.25","60","0","1.5","15","3","1","20","10","9","1895","99.78841915447806","1927","129","159","188","249","299","420","750","1442","123424"
"4","500","5.25","60","0","1.5","15","3","1","20","10","9","1963","99.81546784211581","2002","130","140","181","248","353","553","997","2474","121909"
"2","500","4.75","60","0","1.5","15","3","1","20","10","9","1923","99.45061109997997","1962","105","148","223","209","346","554","832","1997","122611"
"5","500","5.25","60","0","1.5","15","3","1","20","10","9","1926","99.36966539771589","1971","106","131","187","265","324","515","828","1514","123146"
"3","500","4.75","60","0","1.5","15","3","1","20","10","9","1901","99.62412342215988","1939","108","180","200","247","310","449","739","1754","123061"
"1","500","4.75","60","0","1.5","15","3","1","20","9","8","1820","99.97439893143365","1857","117","146","177","249","305","471","911","2040","122714"
"6","500","5.25","60","0","1.5","15","3","1","20","11","10","1985","99.7568306010929","2026","144","171","206","258","303","448","779","1635","123017"
"4","500","5.25","60","0","1.5","15","3","1","20","11","10","2047","99.62950819672132","2091","145","144","197","291","371","594","1009","2633","121512"
"2","500","4.75","60","0","1.5","15","3","1","20","11","10","2015","99.27213114754099","2046","122","166","191","247","367","522","806","1931","122589"
"5","500","5.25","60","0","1.5","15","3","1","20","11","10","2014","99.15027322404372","2052","118","151","202","266","340","458","734","1494","123172"
"3","500","4.75","60","0","1.5","15","3","1","20","11","10","2000","99.28524590163934","2034","147","179","195","246","341","483","765","1963","122634"
"1","500","4.75","60","0","1.5","15","3","1","20","10","9","1910","99.82328190743338","1960","130","151","185","250","328","495","907","2057","122524"
"6","500","5.25","60","0","1.5","15","3","1","20","12","11","2088","99.61462681582903","2136","156","167","210","255","330","524","723","2140","122346"
"4","500","5.25","60","0","1.5","15","3","1","20","12","11","2146","99.56236433461346","2187","142","144","231","280","405","601","1071","2681","121245"
"2","500","4.75","60","0","1.5","15","3","1","20","12","11","2086","99.14593421272333","2121","149","157","193","262","376","494","754","1788","122693"
