"BehaviorSpace results (NetLogo 6.2.2)"
"cradlemountain - Copy.nlogo"
"experiment"
"10/23/2022 01:50:53:346 +1100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-260","260","-140","140"
"[run number]","tourist-count","shortcutting-tourists","shortcut-threshold","test-regrowth-after","deviation-chance","vegetation-growth-rate","attraction-exploration-radius","damage-per-step","attraction-exploration-time","[step]","ticks","count patches with [vegetation-health < 5 and not path? and not lake?]","happiness-avg / happiness-count","vegetation-decile 1","vegetation-decile 2","vegetation-decile 3","vegetation-decile 4","vegetation-decile 5","vegetation-decile 6","vegetation-decile 7","vegetation-decile 8","vegetation-decile 9","vegetation-decile 10"
"1","2000","5","60","0","1.5","15","3","1","20","5","4","2975","82.91416566626651","3066","334","396","626","879","1522","2729","4775","7353","107307"
"3","1600","5","60","0","1.5","15","3","1","20","8","7","3552","80.09444574642606","3664","411","479","748","1211","1891","2871","3306","4350","110056"
"5","1200","5","60","0","1.5","15","3","1","20","13","12","4142","82.53919681806518","4295","499","622","874","1094","1338","1638","2124","3310","113193"
"4","1400","5","60","0","1.5","15","3","1","20","11","10","4168","77.46393762183236","4305","485","641","974","1416","1751","2061","2544","3992","110818"
"5","1200","5","60","0","1.5","15","3","1","20","14","13","4416","80.98540537320545","4595","576","682","876","1118","1322","1650","1890","3420","112858"
"2","1800","5","60","0","1.5","15","3","1","20","7","6","3533","77.13871684929332","3646","375","600","786","1222","1772","2926","4054","4878","108728"
"3","1600","5","60","0","1.5","15","3","1","20","9","8","3921","76.91125616276648","4052","438","629","892","1430","2122","2562","2987","4151","109724"
"5","1200","5","60","0","1.5","15","3","1","20","15","14","4732","79.41671299899922","4907","598","726","864","1152","1276","1583","1930","3580","112371"
"4","1400","5","60","0","1.5","15","3","1","20","12","11","4481","75.5687652629698","4654","522","727","1096","1423","1628","1936","2379","3680","110942"
"1","2000","5","60","0","1.5","15","3","1","20","6","5","3450","77.40892038349313","3568","427","575","802","1219","2030","3105","4821","6108","106332"
"5","1200","5","60","0","1.5","15","3","1","20","16","15","4978","78.01532447224395","5178","611","734","898","1142","1238","1493","1888","3395","112410"
"2","1800","5","60","0","1.5","15","3","1","20","8","7","3921","73.00944903772667","4062","491","661","961","1383","1996","2895","3537","4607","108394"
"3","1600","5","60","0","1.5","15","3","1","20","10","9","4302","73.92594212861697","4464","561","713","1070","1570","2178","2444","2759","4112","109116"
"4","1400","5","60","0","1.5","15","3","1","20","13","12","4783","73.84781174400703","4971","603","841","1128","1432","1594","1792","2208","3695","110723"
"5","1200","5","60","0","1.5","15","3","1","20","17","16","5237","76.64982339089482","5456","619","701","914","1076","1216","1464","1854","3290","112397"
"1","2000","5","60","0","1.5","15","3","1","20","7","6","3993","72.1195512362441","4147","549","700","1016","1617","2309","3308","4569","5065","105707"
"4","1400","5","60","0","1.5","15","3","1","20","14","13","5173","72.13478327462091","5394","711","927","1136","1412","1471","1746","2013","3561","110616"
"3","1600","5","60","0","1.5","15","3","1","20","11","10","4704","71.55644565649679","4890","661","798","1200","1744","2057","2174","2794","4261","108408"
"2","1800","5","60","0","1.5","15","3","1","20","9","8","4399","69.49833250988142","4575","622","757","1090","1555","2104","2690","2975","4307","108312"
"5","1200","5","60","0","1.5","15","3","1","20","18","17","5494","75.58050317379418","5693","630","711","872","978","1206","1337","1766","3027","112767"
"5","1200","5","60","0","1.5","15","3","1","20","19","18","5666","74.55807216223334","5902","614","732","819","941","1133","1275","1666","2560","113345"
"4","1400","5","60","0","1.5","15","3","1","20","15","14","5492","70.70933002954351","5721","783","924","1183","1358","1475","1635","1947","3377","110584"
"3","1600","5","60","0","1.5","15","3","1","20","12","11","5121","69.17556377272017","5323","636","941","1268","1748","1965","2048","2623","4056","108379"
"2","1800","5","60","0","1.5","15","3","1","20","10","9","4828","66.41509643710744","5056","659","859","1223","1641","2143","2506","2804","4075","108021"
"5","1200","5","60","0","1.5","15","3","1","20","20","19","5944","73.48229848630166","6141","626","684","800","893","1022","1226","1528","2351","113716"
"1","2000","5","60","0","1.5","15","3","1","20","8","7","4483","67.65872569249046","4719","583","815","1247","1828","2416","3236","3941","4539","105663"
"4","1400","5","60","0","1.5","15","3","1","20","16","15","5851","69.30292606656243","6080","859","879","1164","1299","1302","1596","1852","2981","110975"
"5","1200","5","60","0","1.5","15","3","1","20","21","20","6187","72.54050833995234","6393","629","700","777","866","982","1237","1499","2529","113375"
"3","1600","5","60","0","1.5","15","3","1","20","13","12","5519","67.04879573097448","5737","790","983","1411","1697","1752","1990","2502","3751","108374"
"4","1400","5","60","0","1.5","15","3","1","20","17","16","6270","68.0971661621258","6560","804","953","1147","1174","1314","1500","1737","3041","110757"
"2","1800","5","60","0","1.5","15","3","1","20","11","10","5380","63.86174835775644","5602","739","992","1363","1736","2060","2260","2661","3977","107597"
"5","1200","5","60","0","1.5","15","3","1","20","22","21","6342","71.57295576026385","6539","632","689","767","823","977","1167","1470","2492","113431"
"3","1600","5","60","0","1.5","15","3","1","20","14","13","5942","65.18833980625865","6235","872","1075","1381","1683","1628","2006","2273","3483","108351"
"1","2000","5","60","0","1.5","15","3","1","20","9","8","5028","63.91824144064029","5230","666","970","1461","1942","2440","2969","3387","4079","105843"
"4","1400","5","60","0","1.5","15","3","1","20","18","17","6673","66.78497399039034","6973","817","984","1091","1166","1216","1443","1767","3207","110323"
"5","1200","5","60","0","1.5","15","3","1","20","23","22","6490","70.6478714917688","6754","636","650","764","783","906","1104","1349","2548","113493"
"2","1800","5","60","0","1.5","15","3","1","20","12","11","5825","61.53777386632081","6085","802","1127","1375","1816","1903","2232","2487","3890","107270"
"5","1200","5","60","0","1.5","15","3","1","20","24","23","6711","69.65500225874831","6942","628","650","744","762","926","1096","1386","2830","113023"
"3","1600","5","60","0","1.5","15","3","1","20","15","14","6490","63.46868880463314","6786","943","1136","1401","1497","1624","1877","2223","3589","107911"
"4","1400","5","60","0","1.5","15","3","1","20","19","18","7019","65.50571815514257","7291","891","961","1056","1146","1169","1437","1678","3171","110187"
"5","1200","5","60","0","1.5","15","3","1","20","25","24","6899","68.91479850547104","7135","641","634","716","734","897","1083","1382","2996","112769"
"1","2000","5","60","0","1.5","15","3","1","20","10","9","5517","60.623730678805465","5750","823","1164","1570","1984","2371","2802","2859","3657","106007"
"4","1400","5","60","0","1.5","15","3","1","20","20","19","7390","64.03991994567743","7705","917","893","1022","1098","1176","1348","1645","3053","110130"
"2","1800","5","60","0","1.5","15","3","1","20","13","12","6334","59.51774414229519","6613","929","1137","1435","1774","1930","1980","2358","3740","107091"
"3","1600","5","60","0","1.5","15","3","1","20","16","15","6934","61.778133666653645","7232","996","1186","1373","1466","1555","1754","2188","3704","107533"
"5","1200","5","60","0","1.5","15","3","1","20","26","25","7101","68.08644747393745","7310","647","629","718","737","862","1114","1418","3141","112411"
"4","1400","5","60","0","1.5","15","3","1","20","21","20","7669","62.68311776718856","7986","859","908","1018","1031","1220","1275","1657","3063","109970"
"5","1200","5","60","0","1.5","15","3","1","20","27","26","7258","67.24294186693025","7502","614","634","676","785","818","1035","1506","3081","112336"
"3","1600","5","60","0","1.5","15","3","1","20","17","16","7460","60.12006911510606","7815","988","1158","1282","1405","1533","1629","2099","3750","107328"
"1","2000","5","60","0","1.5","15","3","1","20","11","10","6092","57.82205547976353","6392","1000","1224","1620","2025","2344","2481","2529","3397","105975"
"2","1800","5","60","0","1.5","15","3","1","20","14","13","6865","57.580497875888355","7169","1008","1159","1473","1698","1790","1854","2317","3666","106853"
"4","1400","5","60","0","1.5","15","3","1","20","22","21","7958","61.63016992105007","8312","803","881","973","945","1242","1205","1647","3034","109945"
"5","1200","5","60","0","1.5","15","3","1","20","28","27","7433","66.3750632949096","7667","577","644","669","759","807","1023","1527","2894","112420"
"5","1200","5","60","0","1.5","15","3","1","20","29","28","7483","65.523869780283","7709","663","635","636","750","768","992","1556","2564","112714"
"3","1600","5","60","0","1.5","15","3","1","20","18","17","7919","58.63931807923336","8236","1029","1142","1222","1357","1430","1555","2058","3621","107337"
"4","1400","5","60","0","1.5","15","3","1","20","23","22","8279","60.50152277953882","8581","808","881","930","927","1203","1188","1733","2949","109787"
"2","1800","5","60","0","1.5","15","3","1","20","15","14","7344","55.89746535240495","7691","1026","1224","1460","1628","1670","1775","2322","3383","106808"
"5","1200","5","60","0","1.5","15","3","1","20","30","29","7560","64.67231936838009","7813","640","633","646","683","754","990","1460","2366","113002"
"1","2000","5","60","0","1.5","15","3","1","20","12","11","6698","55.45741798324232","7024","1078","1302","1583","1977","2270","2201","2354","3230","105968"
"4","1400","5","60","0","1.5","15","3","1","20","24","23","8498","59.409029990767486","8790","812","886","839","900","993","1242","1766","2524","110235"
"3","1600","5","60","0","1.5","15","3","1","20","19","18","8295","57.20923653827177","8614","1039","1094","1202","1294","1291","1567","2024","3539","107323"
"5","1200","5","60","0","1.5","15","3","1","20","31","30","7695","63.81226795803067","7906","618","615","644","672","732","946","1411","2280","113163"
"2","1800","5","60","0","1.5","15","3","1","20","16","15","7857","54.23703317700191","8246","1056","1205","1442","1503","1576","1683","2325","3177","106774"
"4","1400","5","60","0","1.5","15","3","1","20","25","24","8798","58.474411024702654","9075","772","846","819","912","926","1226","1699","2467","110245"
"5","1200","5","60","0","1.5","15","3","1","20","32","31","7872","62.98644739242618","8096","586","602","633","632","763","957","1333","2510","112875"
"3","1600","5","60","0","1.5","15","3","1","20","20","19","8591","55.80506859160651","8939","1071","999","1157","1292","1204","1514","1975","3217","107619"
"1","2000","5","60","0","1.5","15","3","1","20","13","12","7311","53.29094197321841","7682","1123","1377","1617","1927","1959","2041","2183","2966","106112"
"5","1200","5","60","0","1.5","15","3","1","20","33","32","7965","62.222856854023455","8179","619","587","604","644","743","953","1252","2542","112864"
"4","1400","5","60","0","1.5","15","3","1","20","26","25","9035","57.534570446735394","9322","793","802","846","891","882","1273","1675","2742","109761"
"2","1800","5","60","0","1.5","15","3","1","20","17","16","8378","52.546135234109336","8737","1069","1230","1373","1434","1437","1620","2236","3008","106843"
"3","1600","5","60","0","1.5","15","3","1","20","21","20","8985","54.65414719800006","9329","1018","980","1132","1150","1267","1307","1977","2951","107876"
"5","1200","5","60","0","1.5","15","3","1","20","34","33","7896","61.47072386979665","8126","709","563","556","645","755","924","1124","2435","113150"
