"BehaviorSpace results (NetLogo 6.2.2)"
"cradlemountain - attractionrad.nlogo"
"experiment"
"10/23/2022 16:41:02:852 +1100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-260","260","-140","140"
"[run number]","tourist-count","shortcutting-tourists","shortcut-threshold","test-regrowth-after","deviation-chance","vegetation-growth-rate","attraction-exploration-radius","damage-per-step","attraction-exploration-time","[step]","ticks","count patches with [vegetation-health < 5 and not path? and not lake?]","happiness-avg / happiness-count","vegetation-decile 1","vegetation-decile 2","vegetation-decile 3","vegetation-decile 4","vegetation-decile 5","vegetation-decile 6","vegetation-decile 7","vegetation-decile 8","vegetation-decile 9","vegetation-decile 10"
"2","500","5","60","0","1.5","15","4","1","20","15","14","2584","96.99772909430938","2619","146","181","192","297","338","432","746","1694","122342"
"3","500","5","60","0","1.5","15","3","1","20","15","14","2363","98.91544215869624","2416","159","162","223","275","423","495","713","1627","122494"
"1","500","5","60","0","1.5","15","5","1","20","15","14","2791","94.21880844242587","2841","138","190","244","275","357","506","842","1709","121885"
"5","500","5","60","0","1.5","15","1","1","20","16","15","2074","99.98747651847214","2118","145","188","225","297","383","469","831","1767","122564"
"4","500","5","60","0","1.5","15","2","1","20","16","15","2243","99.98697557921102","2285","172","184","220","277","380","545","784","2024","122116"
"2","500","5","60","0","1.5","15","4","1","20","16","15","2633","96.6275516593613","2688","150","182","199","286","321","418","707","1644","122392"
"3","500","5","60","0","1.5","15","3","1","20","16","15","2442","98.83594239198497","2485","151","183","229","290","410","486","709","1710","122334"
"1","500","5","60","0","1.5","15","5","1","20","16","15","2857","94.12335629304947","2909","153","185","234","278","337","490","839","1571","121991"
"5","500","5","60","0","1.5","15","1","1","20","17","16","2130","99.98821310702499","2168","163","184","227","300","354","464","806","1716","122605"
"4","500","5","60","0","1.5","15","2","1","20","17","16","2311","99.87824139556812","2381","147","178","252","284","386","553","862","2353","121591"
"2","500","5","60","0","1.5","15","4","1","20","17","16","2697","96.2003771805752","2760","163","168","204","270","302","406","664","1574","122476"
"3","500","5","60","0","1.5","15","3","1","20","17","16","2501","98.76673738802452","2541","156","197","218","332","350","441","723","1598","122431"
"1","500","5","60","0","1.5","15","5","1","20","17","16","2917","93.9021687883074","2971","149","174","244","286","293","457","720","1322","122371"
"5","500","5","60","0","1.5","15","1","1","20","18","17","2156","99.9888678615162","2205","200","191","239","257","362","513","757","1736","122527"
"4","500","5","60","0","1.5","15","2","1","20","18","17","2394","99.78548369141713","2441","152","193","239","298","362","517","874","2341","121570"
"2","500","5","60","0","1.5","15","4","1","20","18","17","2782","95.94211287988422","2833","166","167","194","273","282","445","664","1680","122283"
"3","500","5","60","0","1.5","15","3","1","20","18","17","2564","98.63030168095291","2616","175","180","257","307","338","422","768","1570","122354"
"1","500","5","60","0","1.5","15","5","1","20","18","17","2991","93.83090281643103","3036","156","189","216","282","296","435","617","1383","122377"
"5","500","5","60","0","1.5","15","1","1","20","19","18","2225","99.98945370175069","2272","183","210","258","239","356","517","747","1808","122397"
"4","500","5","60","0","1.5","15","2","1","20","19","18","2459","99.73623708078465","2506","160","209","218","296","381","508","950","2339","121420"
