"BehaviorSpace results (NetLogo 6.2.2)"
"cradlemountain - shortcutters.nlogo"
"experiment"
"10/23/2022 16:38:48:099 +1100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-260","260","-140","140"
"[run number]","tourist-count","shortcutting-tourists","shortcut-threshold","test-regrowth-after","deviation-chance","vegetation-growth-rate","attraction-exploration-radius","damage-per-step","attraction-exploration-time","[step]","ticks","count patches with [vegetation-health < 5 and not path? and not lake?]","happiness-avg / happiness-count","vegetation-decile 1","vegetation-decile 2","vegetation-decile 3","vegetation-decile 4","vegetation-decile 5","vegetation-decile 6","vegetation-decile 7","vegetation-decile 8","vegetation-decile 9","vegetation-decile 10"
"5","500","1","60","0","1.5","15","3","1","20","10","9","1746","99.97996393508315","1771","92","122","173","209","235","291","341","629","125124"
"6","500","0","60","0","1.5","15","3","1","20","11","10","1769","99.98178506375228","1796","103","115","171","167","204","254","314","488","125375"
"3","500","5","60","0","1.5","15","3","1","20","11","10","2020","99.57140255009108","2059","130","134","216","300","395","604","872","1700","122577"
"1","500","10","60","0","1.5","15","3","1","20","11","10","2240","98.78633879781421","2310","232","305","463","667","1047","1439","1929","3461","117134"
"2","500","7.5","60","0","1.5","15","3","1","20","11","10","2082","99.28051001821494","2128","156","199","289","415","577","836","1316","3054","120017"
"4","500","2.5","60","0","1.5","15","3","1","20","11","10","1905","99.98178506375228","1945","117","150","159","209","256","305","368","840","124638"
"5","500","1","60","0","1.5","15","3","1","20","11","10","1782","99.98178506375228","1818","118","149","170","184","236","247","352","541","125172"
"6","500","0","60","0","1.5","15","3","1","20","12","11","1836","99.98330272165637","1870","98","114","165","177","199","255","276","460","125373"
"3","500","5","60","0","1.5","15","3","1","20","12","11","2104","99.40407413591585","2148","132","157","226","287","414","533","773","1543","122774"
"1","500","10","60","0","1.5","15","3","1","20","12","11","2407","98.75237936216396","2496","266","329","529","747","1075","1373","1996","3486","116690"
"2","500","7.5","60","0","1.5","15","3","1","20","12","11","2171","99.12539656036066","2231","178","231","299","453","600","779","1298","2919","119999"
"4","500","2.5","60","0","1.5","15","3","1","20","12","11","1981","99.98330272165637","2016","146","128","159","214","239","272","355","776","124682"
"5","500","1","60","0","1.5","15","3","1","20","12","11","1860","99.98330272165637","1886","128","153","170","178","217","247","322","506","125180"
"6","500","0","60","0","1.5","15","3","1","20","13","12","1906","99.9845869297164","1932","112","133","150","169","193","224","257","459","125358"
"3","500","5","60","0","1.5","15","3","1","20","13","12","2184","99.33184340320592","2222","140","171","224","309","416","520","701","1550","122734"
"1","500","10","60","0","1.5","15","3","1","20","13","12","2585","98.73489519112208","2656","303","389","568","805","1102","1404","1950","3403","116407"
"2","500","7.5","60","0","1.5","15","3","1","20","13","12","2265","99.16384093711467","2328","197","237","352","467","596","760","1279","2641","120130"
"4","500","2.5","60","0","1.5","15","3","1","20","13","12","2044","99.9845869297164","2104","143","124","164","202","224","269","354","720","124683"
"5","500","1","60","0","1.5","15","3","1","20","13","12","1926","99.9845869297164","1966","132","153","149","186","203","241","311","544","125102"
"6","500","0","60","0","1.5","15","3","1","20","14","13","1963","99.98568770573922","2004","110","118","156","151","196","214","239","466","125333"
"3","500","5","60","0","1.5","15","3","1","20","14","13","2266","99.26091312437384","2309","142","196","228","307","403","481","643","1523","122755"
"1","500","10","60","0","1.5","15","3","1","20","14","13","2757","98.74939172749392","2838","322","441","631","861","1103","1403","1943","3432","116013"
"2","500","7.5","60","0","1.5","15","3","1","20","14","13","2376","99.0759982825247","2448","198","257","338","479","583","765","1316","2517","120086"
"4","500","2.5","60","0","1.5","15","3","1","20","14","13","2132","99.98568770573922","2185","120","137","167","206","184","275","345","639","124729"
"5","500","1","60","0","1.5","15","3","1","20","14","13","2001","99.98568770573922","2037","141","143","155","158","196","228","298","549","125082"
"6","500","0","60","0","1.5","15","3","1","20","15","14","2024","99.98664173123163","2061","121","133","138","141","185","199","231","474","125304"
"3","500","5","60","0","1.5","15","3","1","20","15","14","2332","99.17445899011489","2381","172","185","244","300","394","466","651","1675","122519"
"1","500","10","60","0","1.5","15","3","1","20","15","14","2942","98.565455516965","3054","329","516","683","900","1099","1424","1919","3595","115468"
"2","500","7.5","60","0","1.5","15","3","1","20","15","14","2492","99.05503606732567","2549","212","279","358","491","562","740","1276","2487","120033"
"4","500","2.5","60","0","1.5","15","3","1","20","15","14","2225","99.98664173123163","2253","119","140","176","178","195","254","325","689","124658"
"5","500","1","60","0","1.5","15","3","1","20","15","14","2070","99.98664173123163","2119","126","128","165","163","172","215","280","544","125075"
"6","500","0","60","0","1.5","15","3","1","20","16","15","2071","99.98747651847214","2125","121","125","117","154","163","193","239","441","125309"
"3","500","5","60","0","1.5","15","3","1","20","16","15","2411","98.97996242955541","2464","175","187","256","289","394","440","635","1825","122322"
"1","500","10","60","0","1.5","15","3","1","20","16","15","3090","98.51822166562305","3212","389","538","690","904","1155","1400","1952","3567","115180"
"2","500","7.5","60","0","1.5","15","3","1","20","16","15","2591","99.01277395115842","2652","227","298","373","493","527","768","1216","2409","120024"
"5","500","1","60","0","1.5","15","3","1","20","16","15","2144","99.98747651847214","2194","123","134","149","139","172","204","305","506","125061"
"4","500","2.5","60","0","1.5","15","3","1","20","16","15","2272","99.96706324358172","2314","117","144","167","180","181","255","315","783","124531"
"6","500","0","60","0","1.5","15","3","1","20","17","16","2136","99.98821310702499","2183","112","113","112","172","150","171","230","409","125335"
"3","500","5","60","0","1.5","15","3","1","20","17","16","2494","98.88248467703913","2544","166","197","254","300","374","418","653","1729","122352"
