Latitude,Longitude,Elevation
-41.6445100,145.9450500,917.0
-41.6445300,145.9450500,917.0
-41.6445600,145.9450500,918.0
-41.6445900,145.9450500,918.0
-41.6446300,145.9450400,918.0
-41.6446700,145.9450400,919.0
-41.6447000,145.9450400,919.0
-41.6447300,145.9450400,919.0
-41.6447700,145.9450400,920.0
-41.6448000,145.9450400,920.0
-41.6448300,145.9450400,921.0
-41.6448600,145.9450500,921.0
-41.6448900,145.9450700,922.0
-41.6449100,145.9450900,922.0
-41.6449500,145.9451000,923.0
-41.6449800,145.9450900,923.0
-41.6450100,145.9450700,924.0
-41.6450400,145.9450500,924.0
-41.6450700,145.9450400,924.0
-41.6451000,145.9450200,924.0
-41.6451300,145.9450000,924.0
-41.6451600,145.9449800,924.0
-41.6451800,145.9449600,925.0
-41.6452000,145.9449300,924.0
-41.6452200,145.9448800,924.0
-41.6452400,145.9448600,924.0
-41.6452700,145.9448600,924.0
-41.6452900,145.9448400,924.0
-41.6453300,145.9448200,925.0
-41.6453600,145.9447900,925.0
-41.6453800,145.9447400,924.0
-41.6453900,145.9446900,924.0
-41.6454200,145.9446600,924.0
-41.6454500,145.9446500,924.0
-41.6454700,145.9446500,925.0
-41.6455000,145.9446800,925.0
-41.6455400,145.9447100,925.0
-41.6455600,145.9447300,926.0
-41.6456000,145.9447400,926.0
-41.6456300,145.9447500,926.0
-41.6456700,145.9447600,926.0
-41.6457000,145.9447600,927.0
-41.6457400,145.9447600,927.0
-41.6457600,145.9447700,927.0
-41.6457900,145.9448000,927.0
-41.6458100,145.9448300,927.0
-41.6458400,145.9448500,927.0
-41.6458800,145.9448700,927.0
-41.6459200,145.9448900,927.0
-41.6459400,145.9449100,927.0
-41.6459700,145.9449300,927.0
-41.6460000,145.9449600,927.0
-41.6460400,145.9449600,927.0
-41.6460900,145.9449600,927.0
-41.6461200,145.9449400,927.0
-41.6461500,145.9449000,927.0
-41.6461800,145.9448700,927.0
-41.6462100,145.9448500,927.0
-41.6462400,145.9448400,928.0
-41.6462700,145.9448200,928.0
-41.6463100,145.9448200,928.0
-41.6463400,145.9448300,928.0
-41.6463700,145.9448500,928.0
-41.6464000,145.9448700,928.0
-41.6464300,145.9448900,928.0
-41.6464700,145.9449000,928.0
-41.6465000,145.9449000,928.0
-41.6465700,145.9448900,928.0
-41.6466000,145.9449300,928.0
-41.6466200,145.9449800,928.0
-41.6466500,145.9450100,927.0
-41.6466700,145.9450400,927.0
-41.6466900,145.9450800,927.0
-41.6467000,145.9451300,927.0
-41.6467200,145.9451800,927.0
-41.6467300,145.9452400,927.0
-41.6467300,145.9452800,927.0
-41.6467500,145.9453200,927.0
-41.6467800,145.9453200,927.0
-41.6468200,145.9452900,927.0
-41.6468600,145.9452900,927.0
-41.6469000,145.9452900,927.0
-41.6469300,145.9453100,927.0
-41.6469500,145.9453200,928.0
-41.6469800,145.9453400,928.0
-41.6470100,145.9453700,928.0
-41.6470300,145.9453800,929.0
-41.6470700,145.9454100,929.0
-41.6471000,145.9454400,929.0
-41.6471300,145.9454600,930.0
-41.6471600,145.9455000,930.0
-41.6471800,145.9455300,930.0
-41.6472000,145.9455600,930.0
-41.6472200,145.9455900,930.0
-41.6472400,145.9456100,931.0
-41.6472700,145.9456400,931.0
-41.6473000,145.9456800,931.0
-41.6473400,145.9457000,931.0
-41.6473700,145.9457200,932.0
-41.6473900,145.9457400,932.0
-41.6474100,145.9457600,932.0
-41.6474400,145.9457900,932.0
-41.6474800,145.9458200,932.0
-41.6475100,145.9458400,933.0
-41.6475300,145.9458600,933.0
-41.6475700,145.9458700,933.0
-41.6476000,145.9458800,933.0
-41.6476200,145.9459100,933.0
-41.6476300,145.9459500,934.0
-41.6476300,145.9459900,934.0
-41.6476400,145.9460300,934.0
-41.6476500,145.9460700,935.0
-41.6476800,145.9460900,935.0
-41.6477000,145.9461000,935.0
-41.6477300,145.9461100,935.0
-41.6477600,145.9461300,936.0
-41.6477900,145.9461400,936.0
-41.6478300,145.9461400,936.0
-41.6478700,145.9461600,936.0
-41.6479000,145.9461800,936.0
-41.6479300,145.9461900,937.0
-41.6479600,145.9462100,937.0
-41.6479900,145.9462400,937.0
-41.6480200,145.9462600,938.0
-41.6480400,145.9462700,938.0
-41.6480800,145.9462900,938.0
-41.6481200,145.9462900,939.0
-41.6481500,145.9462700,939.0
-41.6481700,145.9462500,939.0
-41.6482000,145.9462400,939.0
-41.6482300,145.9462600,940.0
-41.6482600,145.9462800,940.0
-41.6482900,145.9462800,941.0
-41.6483200,145.9462800,941.0
-41.6483500,145.9462800,941.0
-41.6483800,145.9462700,942.0
-41.6484100,145.9462800,942.0
-41.6484400,145.9462800,943.0
-41.6484800,145.9463000,944.0
-41.6485100,145.9463200,944.0
-41.6485400,145.9463400,945.0
-41.6485600,145.9463600,946.0
-41.6485800,145.9463900,946.0
-41.6486000,145.9464200,947.0
-41.6486300,145.9464400,947.0
-41.6486600,145.9464300,948.0
-41.6486900,145.9464100,948.0
-41.6487100,145.9463700,948.0
-41.6487200,145.9463300,948.0
-41.6487400,145.9462900,948.0
-41.6487600,145.9462700,948.0
-41.6487800,145.9462500,949.0
-41.6488100,145.9462300,949.0
-41.6488300,145.9462000,949.0
-41.6488600,145.9461800,950.0
-41.6488900,145.9461500,951.0
-41.6489200,145.9461300,952.0
-41.6489500,145.9461300,953.0
-41.6489900,145.9461200,954.0
-41.6490200,145.9461200,955.0
-41.6490500,145.9461100,956.0
-41.6490800,145.9460900,957.0
-41.6491100,145.9460700,958.0
-41.6491400,145.9460500,960.0
-41.6491800,145.9460400,961.0
-41.6492100,145.9460300,962.0
-41.6492400,145.9460400,963.0
-41.6492700,145.9460400,963.0
-41.6492900,145.9460700,964.0
-41.6493200,145.9460800,965.0
-41.6493500,145.9460800,966.0
-41.6493800,145.9460800,967.0
-41.6494200,145.9460900,968.0
-41.6494500,145.9461200,969.0
-41.6495000,145.9461100,970.0
-41.6495300,145.9461200,970.0
-41.6495700,145.9461500,971.0
-41.6496100,145.9461600,972.0
-41.6496500,145.9461500,973.0
-41.6496900,145.9461400,974.0
-41.6497200,145.9461200,974.0
-41.6497600,145.9461000,975.0
-41.6497900,145.9461200,976.0
-41.6498200,145.9461500,976.0
-41.6498600,145.9461700,976.0
-41.6498900,145.9461400,977.0
-41.6499100,145.9460600,977.0
-41.6499300,145.9460000,978.0
-41.6499500,145.9459400,978.0
-41.6499700,145.9459000,979.0
-41.6499800,145.9458500,979.0
-41.6499900,145.9458000,980.0
-41.6500300,145.9457800,981.0
-41.6500600,145.9457700,982.0
-41.6501000,145.9457600,983.0
-41.6501400,145.9457500,984.0
-41.6502000,145.9457300,986.0
-41.6502100,145.9456500,987.0
-41.6502000,145.9456100,988.0
-41.6501900,145.9455700,988.0
-41.6502100,145.9455400,989.0
-41.6502400,145.9455200,990.0
-41.6502500,145.9454800,991.0
-41.6502500,145.9454500,991.0
-41.6502700,145.9454100,992.0
-41.6502800,145.9453700,993.0
-41.6502900,145.9453300,994.0
-41.6503100,145.9452900,995.0
-41.6503300,145.9452600,996.0
-41.6503500,145.9452200,997.0
-41.6503800,145.9452000,998.0
-41.6504200,145.9451800,1000.0
-41.6504500,145.9451500,1001.0
-41.6504800,145.9451200,1002.0
-41.6505100,145.9451200,1003.0
-41.6505300,145.9451100,1004.0
-41.6505500,145.9450700,1005.0
-41.6505600,145.9450300,1005.0
-41.6505700,145.9449900,1006.0
-41.6505900,145.9449500,1007.0
-41.6506100,145.9449300,1008.0
-41.6506300,145.9449000,1008.0
-41.6506500,145.9448800,1009.0
-41.6506700,145.9448400,1010.0
-41.6506800,145.9448000,1011.0
-41.6507000,145.9447600,1011.0
-41.6507200,145.9447400,1012.0
-41.6507400,145.9447100,1013.0
-41.6507600,145.9446800,1013.0
-41.6507800,145.9446500,1014.0
-41.6508000,145.9446200,1015.0
-41.6508200,145.9445900,1016.0
-41.6508500,145.9445800,1016.0
-41.6508700,145.9445600,1017.0
-41.6509000,145.9445500,1018.0
-41.6509400,145.9445400,1019.0
-41.6509700,145.9445200,1020.0
-41.6510000,145.9445100,1021.0
-41.6510300,145.9445000,1022.0
-41.6510600,145.9445000,1023.0
-41.6510900,145.9444900,1023.0
-41.6511200,145.9444900,1024.0
-41.6511500,145.9444900,1025.0
-41.6511800,145.9445000,1025.0
-41.6512200,145.9445000,1026.0
-41.6512500,145.9444900,1027.0
-41.6512800,145.9444900,1027.0
-41.6513100,145.9444800,1028.0
-41.6513400,145.9444800,1029.0
-41.6513700,145.9444700,1029.0
-41.6514000,145.9444700,1030.0
-41.6514300,145.9444700,1030.0
-41.6514600,145.9444600,1030.0
-41.6514900,145.9444700,1031.0
-41.6515300,145.9444800,1031.0
-41.6515600,145.9444800,1031.0
-41.6515900,145.9444800,1032.0
-41.6516100,145.9445000,1032.0
-41.6516400,145.9445000,1032.0
-41.6516700,145.9444900,1033.0
-41.6517000,145.9444900,1033.0
-41.6517400,145.9444800,1033.0
-41.6517700,145.9444600,1033.0
-41.6519000,145.9443900,1034.0
-41.6519300,145.9444000,1034.0
-41.6519500,145.9444000,1035.0
-41.6519800,145.9444000,1035.0
-41.6520100,145.9444100,1035.0
-41.6520500,145.9444100,1036.0
-41.6520900,145.9444100,1037.0
-41.6521200,145.9444000,1037.0
-41.6521500,145.9444000,1037.0
-41.6521900,145.9444000,1038.0
-41.6522200,145.9443800,1038.0
-41.6522500,145.9443600,1039.0
-41.6522800,145.9443200,1039.0
-41.6523000,145.9442900,1039.0
-41.6523200,145.9442600,1039.0
-41.6523400,145.9442300,1039.0
-41.6523600,145.9442000,1039.0
-41.6523900,145.9441900,1039.0
-41.6524300,145.9441700,1039.0
-41.6524600,145.9441600,1039.0
-41.6524900,145.9441500,1039.0
-41.6525200,145.9441500,1039.0
-41.6525500,145.9441600,1039.0
-41.6525800,145.9441800,1040.0
-41.6526100,145.9441900,1040.0
-41.6526400,145.9442100,1041.0
-41.6526700,145.9442100,1041.0
-41.6527000,145.9442100,1041.0
-41.6527400,145.9442100,1042.0
-41.6527700,145.9442100,1042.0
-41.6528100,145.9442200,1043.0
-41.6528400,145.9442100,1043.0
-41.6528700,145.9442100,1043.0
-41.6529100,145.9442100,1043.0
-41.6529400,145.9442300,1044.0
-41.6529700,145.9442500,1044.0
-41.6530000,145.9442600,1044.0
-41.6530400,145.9442500,1044.0
-41.6530700,145.9442500,1045.0
-41.6531000,145.9442500,1045.0
-41.6531300,145.9442500,1045.0
-41.6531700,145.9442400,1045.0
-41.6532000,145.9442300,1045.0
-41.6532400,145.9442300,1045.0
-41.6532700,145.9442400,1045.0
-41.6533000,145.9442600,1045.0
-41.6533200,145.9442800,1045.0
-41.6533500,145.9443100,1046.0
-41.6533700,145.9443300,1046.0
-41.6533900,145.9443500,1046.0
-41.6534300,145.9443600,1046.0
-41.6534700,145.9443800,1046.0
-41.6535000,145.9444000,1046.0
-41.6535200,145.9444200,1046.0
-41.6535300,145.9444600,1046.0
-41.6535600,145.9444800,1047.0
-41.6536000,145.9444900,1047.0
-41.6536300,145.9445200,1047.0
-41.6536400,145.9445700,1048.0
-41.6536700,145.9446200,1048.0
-41.6537100,145.9446600,1048.0
-41.6537500,145.9446900,1049.0
-41.6537900,145.9447200,1049.0
-41.6538300,145.9447500,1050.0
-41.6538300,145.9448000,1050.0
-41.6538400,145.9448400,1051.0
-41.6538500,145.9448900,1051.0
-41.6538800,145.9449400,1052.0
-41.6539300,145.9449700,1052.0
-41.6539700,145.9449700,1053.0
-41.6540000,145.9449800,1053.0
-41.6540400,145.9449900,1053.0
-41.6540700,145.9450000,1053.0
-41.6541100,145.9450000,1053.0
-41.6541500,145.9450100,1054.0
-41.6541900,145.9450300,1054.0
-41.6542200,145.9450500,1054.0
-41.6542500,145.9450900,1054.0
-41.6542900,145.9451100,1055.0
-41.6543300,145.9451200,1055.0
-41.6543700,145.9451300,1055.0
-41.6544100,145.9451500,1055.0
-41.6544400,145.9451800,1056.0
-41.6544800,145.9452000,1056.0
-41.6545100,145.9452300,1056.0
-41.6545400,145.9452600,1056.0
-41.6545800,145.9452700,1056.0
-41.6546100,145.9452900,1056.0
-41.6546400,145.9453300,1056.0
-41.6546700,145.9453500,1056.0
-41.6546900,145.9453800,1057.0
-41.6547100,145.9454100,1057.0
-41.6547400,145.9454300,1058.0
-41.6547600,145.9454400,1057.0
-41.6547900,145.9454600,1058.0
-41.6548300,145.9454800,1058.0
-41.6548600,145.9454900,1057.0
-41.6549000,145.9455000,1057.0
-41.6549300,145.9455100,1057.0
-41.6549600,145.9455300,1057.0
-41.6549800,145.9455600,1057.0
-41.6550000,145.9456000,1057.0
-41.6550200,145.9456300,1058.0
-41.6550500,145.9456500,1057.0
-41.6550700,145.9456800,1058.0
-41.6550900,145.9457100,1058.0
-41.6551200,145.9458400,1059.0
-41.6551400,145.9458700,1060.0
-41.6551600,145.9459000,1060.0
-41.6551800,145.9459400,1060.0
-41.6552100,145.9459700,1060.0
-41.6552400,145.9459900,1060.0
-41.6552500,145.9460200,1060.0
-41.6552600,145.9460600,1061.0
-41.6552900,145.9460800,1061.0
-41.6553100,145.9461100,1061.0
-41.6553200,145.9461600,1063.0
-41.6553200,145.9461900,1063.0
-41.6553000,145.9462300,1065.0
-41.6553000,145.9462600,1066.0
-41.6553200,145.9463000,1067.0
-41.6553400,145.9463300,1067.0
-41.6553700,145.9463400,1067.0
-41.6554000,145.9463700,1067.0
-41.6554300,145.9464100,1067.0
-41.6554700,145.9464400,1067.0
-41.6554900,145.9464800,1068.0
-41.6555100,145.9465100,1067.0
-41.6555400,145.9465400,1067.0
-41.6555600,145.9465700,1068.0
-41.6555800,145.9466000,1068.0
-41.6556100,145.9466100,1068.0
-41.6556400,145.9466300,1067.0
-41.6556700,145.9466600,1067.0
-41.6556800,145.9467000,1068.0
-41.6556900,145.9467400,1069.0
-41.6557000,145.9467800,1069.0
-41.6557100,145.9468200,1070.0
-41.6557200,145.9468600,1071.0
-41.6557400,145.9468900,1071.0
-41.6557600,145.9469200,1071.0
-41.6557800,145.9469500,1071.0
-41.6557800,145.9469900,1072.0
-41.6558000,145.9470200,1073.0
-41.6558100,145.9470600,1074.0
-41.6558000,145.9471100,1075.0
-41.6558000,145.9471400,1075.0
-41.6558200,145.9471800,1076.0
-41.6558300,145.9472100,1076.0
-41.6558400,145.9472500,1077.0
-41.6558600,145.9472800,1077.0
-41.6558700,145.9473100,1077.0
-41.6558900,145.9473400,1077.0
-41.6559200,145.9473600,1077.0
-41.6559400,145.9473900,1077.0
-41.6559600,145.9474200,1078.0
-41.6559700,145.9474700,1078.0
-41.6559800,145.9475100,1079.0
-41.6559900,145.9475400,1079.0
-41.6560000,145.9475800,1080.0
-41.6560100,145.9476200,1080.0
-41.6560200,145.9476600,1081.0
-41.6560200,145.9477000,1081.0
-41.6560300,145.9477400,1082.0
-41.6560400,145.9477900,1083.0
-41.6560600,145.9478400,1083.0
-41.6561100,145.9481000,1084.0
-41.6561300,145.9481400,1085.0
-41.6561000,145.9482800,1084.0
-41.6561200,145.9483200,1085.0
-41.6561500,145.9483400,1085.0
-41.6561800,145.9483600,1085.0
-41.6562200,145.9483900,1086.0
-41.6562500,145.9484200,1086.0
-41.6562800,145.9484400,1087.0
-41.6563000,145.9484800,1087.0
-41.6563200,145.9485100,1087.0
-41.6563400,145.9485400,1088.0
-41.6563700,145.9485700,1088.0
-41.6563900,145.9486000,1088.0
-41.6564200,145.9486300,1088.0
-41.6564500,145.9486500,1088.0
-41.6564700,145.9486700,1088.0
-41.6565000,145.9486800,1088.0
-41.6565300,145.9487000,1088.0
-41.6565600,145.9487200,1088.0
-41.6565900,145.9487400,1088.0
-41.6566200,145.9487700,1089.0
-41.6566400,145.9488000,1089.0
-41.6566600,145.9488400,1089.0
-41.6566800,145.9488700,1089.0
-41.6567100,145.9489000,1089.0
-41.6567400,145.9489200,1089.0
-41.6567700,145.9489400,1089.0
-41.6568000,145.9489600,1089.0
-41.6568300,145.9489900,1089.0
-41.6568600,145.9490200,1089.0
-41.6568900,145.9490500,1089.0
-41.6569200,145.9490700,1089.0
-41.6569500,145.9490900,1089.0
-41.6569800,145.9491200,1089.0
-41.6570200,145.9491300,1089.0
-41.6570500,145.9491500,1090.0
-41.6570900,145.9491700,1090.0
-41.6573200,145.9493000,1092.0
-41.6573500,145.9493300,1092.0
-41.6573700,145.9493500,1093.0
-41.6573900,145.9493800,1093.0
-41.6574100,145.9494100,1094.0
-41.6574300,145.9494400,1094.0
-41.6574500,145.9494700,1095.0
-41.6574800,145.9494900,1095.0
-41.6575100,145.9494800,1095.0
-41.6575300,145.9495100,1095.0
-41.6575400,145.9495500,1096.0
-41.6575600,145.9495900,1096.0
-41.6575800,145.9496300,1097.0
-41.6575800,145.9496600,1097.0
-41.6575900,145.9497100,1098.0
-41.6576000,145.9497500,1099.0
-41.6576100,145.9498000,1100.0
-41.6576000,145.9498400,1100.0
-41.6576000,145.9498800,1101.0
-41.6576000,145.9499100,1101.0
-41.6576200,145.9499400,1102.0
-41.6576400,145.9499700,1103.0
-41.6576600,145.9500000,1104.0
-41.6576900,145.9500100,1105.0
-41.6577200,145.9500000,1105.0
-41.6577300,145.9500300,1106.0
-41.6577200,145.9500700,1107.0
-41.6577300,145.9501000,1108.0
-41.6577500,145.9501300,1109.0
-41.6577800,145.9501500,1110.0
-41.6578100,145.9501600,1111.0
-41.6578300,145.9501800,1112.0
-41.6578500,145.9502100,1113.0
-41.6578500,145.9502500,1115.0
-41.6578700,145.9502800,1117.0
-41.6579100,145.9502800,1117.0
-41.6579300,145.9503000,1118.0
-41.6579500,145.9503400,1120.0
-41.6579600,145.9503700,1121.0
-41.6579800,145.9504000,1123.0
-41.6579900,145.9504300,1124.0
-41.6580200,145.9504600,1126.0
-41.6580400,145.9504800,1128.0
-41.6580700,145.9505100,1130.0
-41.6581000,145.9505300,1131.0
-41.6581300,145.9505300,1132.0
-41.6581500,145.9505500,1133.0
-41.6581800,145.9505600,1134.0
-41.6581900,145.9506000,1136.0
-41.6582000,145.9506400,1138.0
-41.6581800,145.9506700,1139.0
-41.6581800,145.9507100,1141.0
-41.6581700,145.9507500,1142.0
-41.6581600,145.9508000,1144.0
-41.6581600,145.9508400,1145.0
-41.6581500,145.9508800,1147.0
-41.6581100,145.9508900,1146.0
-41.6580800,145.9508900,1146.0
-41.6580500,145.9508700,1144.0
-41.6580300,145.9508400,1143.0
-41.6580000,145.9508400,1142.0
