Latitude,Longitude,Elevation
-41.6397000,145.9605300,922.0
-41.6401300,145.9607400,927.0
-41.6405600,145.9609500,929.0
-41.6409800,145.9611600,937.0
-41.6414100,145.9613700,947.0
-41.6418400,145.9615800,958.0
-41.6422700,145.9617900,970.0
-41.6426900,145.9620000,980.0
-41.6431200,145.9622100,988.0
-41.6435700,145.9624300,991.0
-41.6440300,145.9626600,986.0
-41.6444800,145.9628800,977.0
-41.6449300,145.9631000,966.0
-41.6453900,145.9633300,958.0
-41.6458400,145.9635500,952.0
-41.6462900,145.9637700,953.0
-41.6467400,145.9639900,955.0
-41.6472000,145.9642200,955.0
-41.6476500,145.9644400,952.0
-41.6476900,145.9638000,945.0
-41.6477300,145.9631500,938.0
-41.6477700,145.9625100,936.0
-41.6478100,145.9618700,940.0
-41.6478400,145.9612200,946.0
-41.6478800,145.9605800,958.0
-41.6479200,145.9599400,970.0
-41.6479600,145.9592900,981.0
-41.6480000,145.9586500,989.0
-41.6475400,145.9584500,987.0
-41.6470800,145.9582600,984.0
-41.6466200,145.9580600,975.0
-41.6461600,145.9578700,969.0
-41.6457000,145.9576700,966.0
-41.6452400,145.9574800,963.0
-41.6447800,145.9572800,957.0
-41.6443200,145.9570900,947.0
-41.6438600,145.9568900,938.0
-41.6434000,145.9566900,932.0
-41.6429400,145.9565000,928.0
-41.6424800,145.9563000,922.0
-41.6420100,145.9561100,919.0
-41.6415500,145.9559100,917.0
-41.6410900,145.9557200,910.0
-41.6406300,145.9555200,907.0
-41.6406100,145.9548800,902.0
-41.6405800,145.9542500,894.0
-41.6405600,145.9536100,889.0
-41.6405400,145.9529700,884.0
-41.6405100,145.9523400,881.0
-41.6404900,145.9517000,878.0
-41.6404700,145.9510600,877.0
-41.6404400,145.9504300,877.0
-41.6404200,145.9497900,876.0
-41.6404000,145.9491500,875.0
-41.6403700,145.9485200,875.0
-41.6403500,145.9478800,875.0
-41.6403300,145.9472400,876.0
-41.6403000,145.9466100,877.0
-41.6402800,145.9459700,878.0
-41.6407500,145.9459300,881.0
-41.6412200,145.9458800,880.0
-41.6416900,145.9458400,880.0
-41.6421500,145.9457900,881.0
-41.6426200,145.9457500,885.0
-41.6430900,145.9457000,893.0
-41.6435600,145.9456600,900.0
-41.6435900,145.9462800,898.0
-41.6436100,145.9469000,893.0
-41.6436400,145.9475200,893.0
-41.6436600,145.9481500,902.0
-41.6436900,145.9487700,906.0
-41.6437100,145.9493900,899.0
-41.6437400,145.9500100,894.0
-41.6437600,145.9506300,894.0
-41.6437900,145.9512400,893.0
-41.6438100,145.9518400,893.0
-41.6438300,145.9524500,896.0
-41.6438600,145.9530600,897.0
-41.6438800,145.9536600,900.0
-41.6439100,145.9542700,903.0
-41.6443600,145.9543600,903.0
-41.6448100,145.9544500,905.0
-41.6452600,145.9545400,909.0
-41.6457100,145.9546200,914.0
-41.6461600,145.9547100,925.0
-41.6466100,145.9548000,933.0
-41.6470600,145.9548900,939.0
-41.6470400,145.9542600,952.0
-41.6470200,145.9536300,960.0
-41.6469900,145.9529900,975.0
-41.6469700,145.9523600,975.0
-41.6469500,145.9517300,967.0
-41.6469300,145.9511000,962.0
-41.6469100,145.9504700,952.0
-41.6468800,145.9498300,953.0
-41.6468600,145.9492000,956.0
-41.6468400,145.9485700,956.0
-41.6468100,145.9478600,948.0
-41.6467900,145.9471500,939.0
-41.6467600,145.9464500,930.0
-41.6467400,145.9457400,927.0
-41.6467100,145.9450300,928.0
-41.6472700,145.9449700,933.0
-41.6478300,145.9449100,941.0
-41.6483900,145.9448500,945.0
-41.6489500,145.9447900,958.0
-41.6494700,145.9447300,980.0
-41.6500000,145.9446800,997.0
-41.6505200,145.9446200,1009.0
-41.6510400,145.9445600,1021.0
-41.6509400,145.9452100,1013.0
-41.6508400,145.9458600,1002.0
-41.6507400,145.9465100,994.0
-41.6506400,145.9471500,991.0
-41.6505400,145.9478000,998.0
-41.6504400,145.9484500,1004.0
-41.6503400,145.9491000,1008.0
-41.6507800,145.9488300,1010.0
-41.6512200,145.9485600,1012.0
-41.6516500,145.9483000,1015.0
-41.6520900,145.9480300,1018.0
-41.6525300,145.9477600,1029.0
-41.6529700,145.9474900,1045.0
-41.6534000,145.9472300,1064.0
-41.6538400,145.9469600,1084.0
-41.6542800,145.9466900,1094.0
-41.6546500,145.9470500,1097.0
-41.6550100,145.9474100,1090.0
-41.6553800,145.9477700,1084.0
-41.6557400,145.9481300,1083.0
-41.6561100,145.9484800,1084.0
-41.6564700,145.9488400,1089.0
-41.6568400,145.9492000,1089.0
-41.6572000,145.9495600,1093.0
-41.6576900,145.9494700,1094.0
-41.6581700,145.9493800,1082.0
-41.6586600,145.9492900,1072.0
-41.6591500,145.9492000,1069.0
-41.6596300,145.9491200,1082.0
-41.6601200,145.9490300,1111.0
-41.6606100,145.9489400,1158.0
-41.6610900,145.9488500,1187.0
-41.6615800,145.9487600,1202.0
-41.6614700,145.9481500,1180.0
-41.6613500,145.9475400,1172.0
-41.6612400,145.9469300,1108.0
-41.6611200,145.9463200,1080.0
-41.6610100,145.9457100,1058.0
-41.6609000,145.9451300,1051.0
-41.6607900,145.9445400,1058.0
-41.6606800,145.9439600,1080.0
-41.6605700,145.9433700,1100.0
-41.6604600,145.9427900,1118.0
-41.6609000,145.9425900,1176.0
-41.6613400,145.9424000,1230.0
-41.6617800,145.9422000,1256.0
-41.6622300,145.9420000,1262.0
-41.6626700,145.9418000,1264.0
-41.6631100,145.9416100,1266.0
-41.6635500,145.9414100,1272.0
-41.6636800,145.9420800,1271.0
-41.6638000,145.9427500,1271.0
-41.6639300,145.9434100,1273.0
-41.6640500,145.9440800,1270.0
-41.6641800,145.9447500,1262.0
-41.6643000,145.9453800,1257.0
-41.6644200,145.9460200,1248.0
-41.6645500,145.9466500,1245.0
-41.6646700,145.9472800,1246.0
-41.6647900,145.9479200,1249.0
-41.6649100,145.9485500,1250.0
-41.6650700,145.9479900,1249.0
-41.6652300,145.9474300,1248.0
-41.6653900,145.9468700,1246.0
-41.6655600,145.9463100,1244.0
-41.6657200,145.9457500,1244.0
-41.6658800,145.9451900,1245.0
-41.6660400,145.9446200,1248.0
-41.6662000,145.9440600,1248.0
-41.6663600,145.9435000,1250.0
-41.6665300,145.9429400,1252.0
-41.6666900,145.9423800,1251.0
-41.6668500,145.9418200,1252.0
-41.6670100,145.9412600,1256.0
-41.6670600,145.9418900,1251.0
-41.6671100,145.9425300,1248.0
-41.6671500,145.9431600,1248.0
-41.6672000,145.9438000,1247.0
-41.6672500,145.9444300,1247.0
-41.6673000,145.9451200,1242.0
-41.6673500,145.9458100,1241.0
-41.6674000,145.9465100,1241.0
-41.6674500,145.9472000,1240.0
-41.6675000,145.9478900,1236.0
-41.6676900,145.9473100,1239.0
-41.6678700,145.9467300,1242.0
-41.6680600,145.9461500,1247.0
-41.6682400,145.9455700,1257.0
-41.6684300,145.9449900,1263.0
-41.6686200,145.9444100,1267.0
-41.6688000,145.9438300,1272.0
-41.6689900,145.9432500,1277.0
-41.6691700,145.9426700,1282.0
-41.6693600,145.9420900,1283.0
-41.6695400,145.9415100,1283.0
-41.6697300,145.9409300,1283.0
-41.6697700,145.9415300,1283.0
-41.6698100,145.9421300,1283.0
-41.6698500,145.9427300,1283.0
-41.6698800,145.9433300,1283.0
-41.6699200,145.9439300,1283.0
-41.6699600,145.9445300,1280.0
-41.6700000,145.9451200,1272.0
-41.6700400,145.9457200,1267.0
-41.6700800,145.9463200,1263.0
-41.6701100,145.9469200,1262.0
-41.6701500,145.9475200,1262.0
-41.6701900,145.9481200,1260.0
-41.6702300,145.9487200,1256.0
-41.6704200,145.9481200,1260.0
-41.6706000,145.9475300,1266.0
-41.6707900,145.9469300,1268.0
-41.6709800,145.9463400,1266.0
-41.6711700,145.9457400,1270.0
-41.6713600,145.9451400,1269.0
-41.6715400,145.9445500,1270.0
-41.6717300,145.9439500,1272.0
-41.6719100,145.9433900,1273.0
-41.6720800,145.9428400,1277.0
-41.6722600,145.9422800,1279.0
-41.6724400,145.9417200,1277.0
-41.6726100,145.9411700,1272.0
-41.6727900,145.9406100,1264.0
-41.6729700,145.9400500,1265.0
-41.6731400,145.9395000,1271.0
-41.6733200,145.9389400,1273.0
-41.6733300,145.9395700,1271.0
-41.6733500,145.9401900,1261.0
-41.6733600,145.9408200,1255.0
-41.6733700,145.9414500,1256.0
-41.6733900,145.9420800,1251.0
-41.6734000,145.9427000,1246.0
-41.6734200,145.9433300,1246.0
-41.6734300,145.9439600,1250.0
-41.6734400,145.9445900,1248.0
-41.6734600,145.9452100,1242.0
-41.6734700,145.9458400,1239.0
-41.6734900,145.9465100,1235.0
-41.6735000,145.9471900,1231.0
-41.6735200,145.9478600,1224.0
-41.6735400,145.9485300,1204.0
-41.6735500,145.9492100,1187.0
-41.6735700,145.9498800,1167.0
-41.6735700,145.9504900,1151.0
-41.6735700,145.9510900,1144.0
-41.6735700,145.9517000,1141.0
-41.6735700,145.9523000,1131.0
-41.6735700,145.9529100,1118.0
-41.6735700,145.9535100,1101.0
-41.6735700,145.9541200,1082.0
-41.6735700,145.9547700,1065.0
-41.6735700,145.9554100,1056.0
-41.6735700,145.9560600,1059.0
-41.6735700,145.9567100,1073.0
-41.6735700,145.9573600,1090.0
-41.6735700,145.9580000,1104.0
-41.6735700,145.9586500,1104.0
-41.6735700,145.9592700,1106.0
-41.6735700,145.9598900,1115.0
-41.6735700,145.9605100,1129.0
-41.6735700,145.9611400,1140.0
-41.6735700,145.9617600,1148.0
-41.6735700,145.9623800,1148.0
-41.6735700,145.9630000,1135.0
-41.6735700,145.9636200,1123.0
-41.6736300,145.9642300,1117.0
-41.6736900,145.9648400,1111.0
-41.6737600,145.9654400,1105.0
-41.6738200,145.9660500,1101.0
-41.6738800,145.9666600,1103.0
-41.6739400,145.9672700,1110.0
-41.6740000,145.9678700,1116.0
-41.6740600,145.9684800,1123.0
-41.6741200,145.9690900,1130.0
-41.6741900,145.9697000,1134.0
-41.6742500,145.9703000,1137.0
-41.6743100,145.9709100,1143.0
-41.6747800,145.9709600,1140.0
-41.6752500,145.9710100,1140.0
-41.6757100,145.9710700,1139.0
-41.6761800,145.9711200,1136.0
-41.6766500,145.9711700,1135.0
-41.6771200,145.9712200,1136.0
-41.6776900,145.9712200,1147.0
-41.6782600,145.9712200,1158.0
-41.6788300,145.9712200,1166.0
-41.6793000,145.9712000,1159.0
-41.6797700,145.9711800,1140.0
-41.6802500,145.9711700,1120.0
-41.6807200,145.9711500,1115.0
-41.6811900,145.9711300,1119.0
-41.6817200,145.9711300,1124.0
-41.6822500,145.9711300,1121.0
-41.6827800,145.9711300,1117.0
-41.6833100,145.9711300,1103.0
-41.6838400,145.9711300,1074.0
-41.6839200,145.9705000,1064.0
-41.6840000,145.9698700,1052.0
-41.6840800,145.9692400,1040.0
-41.6841700,145.9686100,1030.0
-41.6842500,145.9679800,1020.0
-41.6843300,145.9673500,1010.0
-41.6844100,145.9667200,1001.0
-41.6843900,145.9660800,997.0
-41.6843800,145.9654400,980.0
-41.6843600,145.9648000,967.0
-41.6843500,145.9641600,958.0
-41.6843300,145.9635300,952.0
-41.6843200,145.9628900,955.0
-41.6843000,145.9622500,966.0
-41.6842900,145.9616100,982.0
-41.6842700,145.9609700,1002.0
-41.6842500,145.9603100,1005.0
-41.6842400,145.9596500,1008.0
-41.6842200,145.9589900,1023.0
-41.6842000,145.9583400,1062.0
-41.6841800,145.9576800,1133.0
-41.6841700,145.9570200,1158.0
-41.6841500,145.9563600,1167.0
-41.6841300,145.9557000,1217.0
-41.6840000,145.9551100,1291.0
-41.6838600,145.9545300,1391.0
-41.6837300,145.9539400,1425.0
-41.6836000,145.9533500,1437.0
-41.6834700,145.9527600,1460.0
-41.6833300,145.9521800,1491.0
-41.6832000,145.9515900,1503.0
-41.6833700,145.9509500,1484.0
-41.6835300,145.9503100,1429.0
-41.6837000,145.9496700,1375.0
-41.6838700,145.9490300,1316.0
-41.6840300,145.9483900,1271.0
-41.6842000,145.9477500,1239.0
-41.6841600,145.9471200,1228.0
-41.6841200,145.9464900,1223.0
-41.6840800,145.9458700,1224.0
-41.6840400,145.9452400,1221.0
-41.6840000,145.9446100,1217.0
-41.6839600,145.9439800,1212.0
-41.6839200,145.9433600,1213.0
-41.6838800,145.9427300,1212.0
-41.6838400,145.9421000,1210.0
-41.6838100,145.9414600,1206.0
-41.6837700,145.9408200,1201.0
-41.6837400,145.9401800,1199.0
-41.6837000,145.9395500,1190.0
-41.6836700,145.9389100,1178.0
-41.6836300,145.9382700,1173.0
-41.6831100,145.9381900,1138.0
-41.6826000,145.9381200,1117.0
-41.6820800,145.9380400,1113.0
-41.6815700,145.9379700,1121.0
-41.6810500,145.9378900,1121.0
-41.6805700,145.9379200,1120.0
-41.6800900,145.9379400,1129.0
-41.6796100,145.9379700,1144.0
-41.6791300,145.9380000,1160.0
-41.6786500,145.9380300,1179.0
-41.6781700,145.9380500,1196.0
-41.6776900,145.9380800,1201.0
-41.6772200,145.9382100,1195.0
-41.6767500,145.9383500,1195.0
-41.6762700,145.9384800,1210.0
-41.6758000,145.9386200,1227.0
-41.6753300,145.9387500,1236.0
-41.6753500,145.9393500,1230.0
-41.6753600,145.9399500,1221.0
-41.6753800,145.9405500,1216.0
-41.6753900,145.9411600,1222.0
-41.6754100,145.9417600,1224.0
-41.6754200,145.9423600,1225.0
-41.6754400,145.9429600,1226.0
-41.6754600,145.9436300,1229.0
-41.6754800,145.9443000,1233.0
-41.6755000,145.9449800,1234.0
-41.6755200,145.9456500,1236.0
-41.6755400,145.9463200,1237.0
-41.6755600,145.9469800,1242.0
-41.6755700,145.9476400,1249.0
-41.6755900,145.9483000,1253.0
-41.6756100,145.9489600,1255.0
-41.6756200,145.9496200,1247.0
-41.6756400,145.9502800,1239.0
-41.6756600,145.9509400,1235.0
-41.6756700,145.9516000,1229.0
-41.6756900,145.9522600,1221.0
-41.6757000,145.9529000,1223.0
-41.6757100,145.9535400,1224.0
-41.6757300,145.9541800,1222.0
-41.6757400,145.9548100,1222.0
-41.6757500,145.9554500,1213.0
-41.6757600,145.9560900,1207.0
-41.6757400,145.9567300,1213.0
-41.6757300,145.9573700,1196.0
-41.6757100,145.9580100,1220.0
-41.6756900,145.9586500,1239.0
-41.6756800,145.9592800,1249.0
-41.6756600,145.9599200,1252.0
-41.6756400,145.9605600,1270.0
-41.6756300,145.9612000,1285.0
-41.6756100,145.9618400,1305.0
-41.6756300,145.9625100,1291.0
-41.6756500,145.9631800,1248.0
-41.6756700,145.9638500,1204.0
-41.6756900,145.9645200,1168.0
-41.6757000,145.9652300,1118.0
-41.6757200,145.9659400,1098.0
-41.6757300,145.9666400,1086.0
-41.6757500,145.9673500,1085.0
-41.6757600,145.9680600,1091.0
-41.6762800,145.9680300,1086.0
-41.6768100,145.9680000,1088.0
-41.6773300,145.9679700,1086.0
-41.6778500,145.9679300,1079.0
-41.6783800,145.9679000,1078.0
-41.6789000,145.9678700,1075.0
-41.6793800,145.9678200,1069.0
-41.6798600,145.9677700,1060.0
-41.6803400,145.9677300,1052.0
-41.6808100,145.9676800,1041.0
-41.6812900,145.9676300,1030.0
-41.6817700,145.9675800,1023.0
-41.6818900,145.9669400,1012.0
-41.6820200,145.9662900,1003.0
-41.6821500,145.9656500,988.0
-41.6822700,145.9650000,984.0
-41.6821900,145.9643600,994.0
-41.6821100,145.9637300,1006.0
-41.6820400,145.9630900,1014.0
-41.6819600,145.9624500,1014.0
-41.6818800,145.9618200,1012.0
-41.6818000,145.9611800,1011.0
-41.6817200,145.9605500,1016.0
-41.6816400,145.9599100,1030.0
-41.6815700,145.9592700,1049.0
-41.6814900,145.9586400,1086.0
-41.6814100,145.9580000,1153.0
-41.6815200,145.9572800,1184.0
-41.6816200,145.9565700,1232.0
-41.6817300,145.9558500,1273.0
-41.6818400,145.9551300,1335.0
-41.6818300,145.9544200,1392.0
-41.6818100,145.9537100,1446.0
-41.6818000,145.9530100,1494.0
-41.6817800,145.9523000,1504.0
-41.6817700,145.9515900,1464.0
-41.6817700,145.9509500,1426.0
-41.6817700,145.9503100,1397.0
-41.6817700,145.9496700,1359.0
-41.6817700,145.9490300,1333.0
-41.6817700,145.9483900,1309.0
-41.6817700,145.9477500,1292.0
-41.6817500,145.9471000,1281.0
-41.6817300,145.9464600,1268.0
-41.6817100,145.9458100,1255.0
-41.6817000,145.9451700,1240.0
-41.6816800,145.9445200,1231.0
-41.6816600,145.9438700,1227.0
-41.6816400,145.9432300,1228.0
-41.6816200,145.9425800,1229.0
-41.6815100,145.9418800,1226.0
-41.6814100,145.9411900,1222.0
-41.6813000,145.9405000,1211.0
-41.6811900,145.9398000,1187.0
-41.6807300,145.9398400,1167.0
-41.6802700,145.9398900,1151.0
-41.6798100,145.9399300,1152.0
-41.6793500,145.9399700,1162.0
-41.6788800,145.9400200,1177.0
-41.6784200,145.9400600,1199.0
-41.6779600,145.9401000,1219.0
-41.6775000,145.9401500,1233.0
-41.6770400,145.9401900,1232.0
-41.6773600,145.9407600,1246.0
-41.6776700,145.9413400,1232.0
-41.6779900,145.9419100,1211.0
-41.6783000,145.9424900,1197.0
-41.6786200,145.9430600,1201.0
-41.6786300,145.9436800,1220.0
-41.6786400,145.9443000,1238.0
-41.6786500,145.9449300,1246.0
-41.6786600,145.9455500,1249.0
-41.6786600,145.9461700,1258.0
-41.6786700,145.9468000,1264.0
-41.6786800,145.9474200,1273.0
-41.6786900,145.9480400,1285.0
-41.6783500,145.9475800,1273.0
-41.6780000,145.9471200,1267.0
-41.6776600,145.9466600,1263.0
-41.6773100,145.9462000,1249.0
-41.6769700,145.9457400,1236.0
-41.6769800,145.9463400,1246.0
-41.6770000,145.9469400,1257.0
-41.6770100,145.9475400,1261.0
-41.6770200,145.9481400,1263.0
-41.6770400,145.9487400,1262.0
-41.6770500,145.9493500,1259.0
-41.6770700,145.9499500,1256.0
-41.6770800,145.9505500,1252.0
-41.6770900,145.9511500,1249.0
-41.6771100,145.9517500,1248.0
-41.6771200,145.9523500,1251.0
-41.6771200,145.9529600,1251.0
-41.6771200,145.9535600,1259.0
-41.6771200,145.9541700,1268.0
-41.6771200,145.9547800,1288.0
-41.6771200,145.9553800,1311.0
-41.6771200,145.9559900,1346.0
-41.6771600,145.9566800,1392.0
-41.6771900,145.9573600,1358.0
-41.6772300,145.9580500,1233.0
-41.6772600,145.9587400,1200.0
-41.6773000,145.9594200,1169.0
-41.6773300,145.9601100,1153.0
-41.6773700,145.9607400,1146.0
-41.6774000,145.9613800,1152.0
-41.6774400,145.9620200,1172.0
-41.6774800,145.9626500,1181.0
-41.6775100,145.9632800,1153.0
-41.6775500,145.9639200,1125.0
-41.6775800,145.9645600,1100.0
-41.6776200,145.9651900,1082.0
-41.6781100,145.9651500,1066.0
-41.6786000,145.9651100,1055.0
-41.6790900,145.9650700,1048.0
-41.6795800,145.9650200,1039.0
-41.6800700,145.9649800,1036.0
-41.6805600,145.9649400,1027.0
-41.6810500,145.9649000,1015.0
-41.6809000,145.9642600,1014.0
-41.6807400,145.9636200,1016.0
-41.6805900,145.9629900,1026.0
-41.6804300,145.9623500,1033.0
-41.6802800,145.9617100,1033.0
-41.6801200,145.9610700,1037.0
-41.6800900,145.9604000,1047.0
-41.6800600,145.9597300,1062.0
-41.6800300,145.9590600,1082.0
-41.6800000,145.9583900,1113.0
-41.6799700,145.9577200,1166.0
-41.6799400,145.9570500,1209.0
-41.6799100,145.9563800,1275.0
-41.6799400,145.9557300,1328.0
-41.6799600,145.9550900,1359.0
-41.6799900,145.9544400,1415.0
-41.6800100,145.9537900,1440.0
-41.6800400,145.9531400,1437.0
-41.6800700,145.9525000,1412.0
-41.6800900,145.9518500,1393.0
-41.6801200,145.9512000,1375.0
-41.6801400,145.9505800,1359.0
-41.6801700,145.9499600,1340.0
-41.6801900,145.9493400,1325.0
-41.6802100,145.9487100,1307.0
-41.6802400,145.9480900,1291.0
-41.6802600,145.9474700,1281.0
-41.6802400,145.9468400,1273.0
-41.6802200,145.9462100,1263.0
-41.6802000,145.9455800,1253.0
-41.6801800,145.9449500,1244.0
-41.6801600,145.9443200,1240.0
-41.6801400,145.9436900,1237.0
-41.6801200,145.9430600,1234.0
-41.6800000,145.9436800,1236.0
-41.6798900,145.9443100,1243.0
-41.6797700,145.9449300,1249.0
-41.6796500,145.9455500,1253.0
-41.6795300,145.9461700,1261.0
-41.6794200,145.9468000,1270.0
-41.6793000,145.9474200,1280.0
-41.6791800,145.9480400,1290.0
-41.6790700,145.9486700,1296.0
-41.6789500,145.9492900,1303.0
-41.6788300,145.9499100,1306.0
-41.6787100,145.9505300,1304.0
-41.6786000,145.9511600,1298.0
-41.6784800,145.9517800,1296.0
-41.6785100,145.9524600,1308.0
-41.6785400,145.9531500,1322.0
-41.6785700,145.9538300,1343.0
-41.6786000,145.9545200,1386.0
-41.6786300,145.9552000,1417.0
-41.6786600,145.9558900,1415.0
-41.6786900,145.9565700,1362.0
-41.6787000,145.9572000,1248.0
-41.6787100,145.9578300,1203.0
-41.6787100,145.9584500,1169.0
-41.6787200,145.9590800,1118.0
-41.6787300,145.9597100,1099.0
-41.6787400,145.9603400,1089.0
-41.6787400,145.9609600,1080.0
-41.6787500,145.9615900,1077.0
-41.6787600,145.9622200,1080.0
-41.6791500,145.9618900,1057.0
-41.6795400,145.9615600,1047.0
-41.6799300,145.9612200,1039.0
-41.6803200,145.9608900,1036.0
-41.6807200,145.9605600,1029.0
-41.6811100,145.9602300,1027.0
-41.6815000,145.9598900,1031.0
-41.6818900,145.9595600,1035.0
-41.6822800,145.9592300,1037.0
-41.6826700,145.9589000,1053.0
-41.6830600,145.9585600,1089.0
-41.6834500,145.9582300,1110.0
-41.6838500,145.9579000,1126.0
-41.6842400,145.9575700,1138.0
-41.6846300,145.9572300,1134.0
-41.6850200,145.9569000,1139.0
-41.6854100,145.9565700,1145.0
-41.6850300,145.9569100,1139.0
-41.6846600,145.9572400,1133.0
-41.6842800,145.9575800,1135.0
-41.6839000,145.9579100,1123.0
-41.6835300,145.9582500,1105.0
-41.6831500,145.9585900,1083.0
-41.6827700,145.9589200,1053.0
-41.6824000,145.9592600,1036.0
-41.6820200,145.9596000,1032.0
-41.6816500,145.9599300,1029.0
-41.6812700,145.9602700,1025.0
-41.6808900,145.9606000,1025.0
-41.6805200,145.9609400,1031.0
-41.6801400,145.9612800,1035.0
-41.6797600,145.9616100,1042.0
-41.6793900,145.9619500,1049.0
-41.6790100,145.9622800,1068.0
-41.6786300,145.9626200,1090.0
-41.6782600,145.9629600,1112.0
-41.6778800,145.9632900,1124.0
-41.6775000,145.9636300,1140.0
-41.6771300,145.9639600,1150.0
-41.6767500,145.9643000,1148.0
-41.6763800,145.9646400,1146.0
-41.6760000,145.9649700,1132.0
-41.6756200,145.9653100,1115.0
-41.6752500,145.9656500,1108.0
-41.6748700,145.9659800,1101.0
-41.6744900,145.9663200,1097.0
-41.6741200,145.9666500,1101.0
-41.6737400,145.9669900,1107.0
-41.6465600,145.9706800,1004.0
-41.6460200,145.9706800,1009.0
-41.6454800,145.9706800,1009.0
-41.6449400,145.9706800,1010.0
-41.6444000,145.9706800,1016.0
-41.6438600,145.9705200,1024.0
-41.6433200,145.9703500,1034.0
-41.6427800,145.9701900,1038.0
-41.6422400,145.9700300,1043.0
-41.6417500,145.9699700,1042.0
-41.6412700,145.9699200,1035.0
-41.6407800,145.9698600,1019.0
-41.6403000,145.9698100,1006.0
-41.6398100,145.9697500,990.0
-41.6396800,145.9691000,974.0
-41.6395600,145.9684500,957.0
-41.6394300,145.9678000,936.0
-41.6393100,145.9671500,922.0
-41.6391800,145.9665000,912.0
-41.6390700,145.9658300,915.0
-41.6389600,145.9651600,917.0
-41.6388500,145.9644800,921.0
-41.6387400,145.9638100,923.0
-41.6386300,145.9631400,923.0
-41.6391200,145.9632700,926.0
-41.6396000,145.9634000,925.0
-41.6400900,145.9635300,925.0
-41.6405800,145.9636600,937.0
-41.6410600,145.9637800,950.0
-41.6415500,145.9639100,972.0
-41.6420300,145.9640400,997.0
-41.6425200,145.9641700,1005.0
-41.6430500,145.9643200,1006.0
-41.6435900,145.9644800,1009.0
-41.6441200,145.9646300,1000.0
-41.6446100,145.9647200,991.0
-41.6451000,145.9648200,982.0
-41.6455800,145.9649100,979.0
-41.6460700,145.9650100,975.0
-41.6465600,145.9651000,972.0
-41.6466000,145.9643800,960.0
-41.6466300,145.9636600,950.0
-41.6466700,145.9629300,938.0
-41.6467000,145.9622100,934.0
-41.6462100,145.9621400,933.0
-41.6457300,145.9620700,938.0
-41.6452400,145.9620000,946.0
-41.6447500,145.9619300,953.0
-41.6442900,145.9617300,959.0
-41.6438200,145.9615300,961.0
-41.6433600,145.9613200,963.0
-41.6429000,145.9611200,959.0
-41.6424300,145.9609200,950.0
-41.6419700,145.9607200,945.0
-41.6415000,145.9606900,940.0
-41.6410400,145.9606700,933.0
-41.6405700,145.9606400,928.0
-41.6401000,145.9606200,925.0
-41.6396300,145.9605900,923.0
-41.6391700,145.9605700,922.0
-41.6387000,145.9605400,921.0
-41.6386900,145.9598600,924.0
-41.6386800,145.9591700,922.0
-41.6386700,145.9584900,920.0
-41.6386500,145.9578100,912.0
-41.6386400,145.9571200,903.0
-41.6386300,145.9564400,893.0
-41.6386300,145.9558000,892.0
-41.6386300,145.9551600,891.0
-41.6386300,145.9545200,889.0
-41.6386300,145.9538900,885.0
-41.6386300,145.9532500,878.0
-41.6386300,145.9526100,874.0
-41.6386300,145.9519700,874.0
-41.6386300,145.9513100,875.0
-41.6386300,145.9506400,877.0
-41.6386300,145.9499800,875.0
-41.6386300,145.9493100,874.0
-41.6386300,145.9486500,872.0
-41.6386300,145.9479800,872.0
-41.6386300,145.9473200,874.0
-41.6388900,145.9467200,880.0
-41.6391600,145.9461300,888.0
-41.6394200,145.9455300,889.0
-41.6396900,145.9449400,895.0
-41.6399500,145.9443400,898.0
-41.6404600,145.9443200,894.0
-41.6409600,145.9443000,891.0
-41.6414600,145.9442700,885.0
-41.6419700,145.9442500,884.0
-41.6419800,145.9448700,884.0
-41.6419900,145.9454800,881.0
-41.6420000,145.9461000,880.0
-41.6420000,145.9467200,886.0
-41.6420100,145.9473300,886.0
-41.6420200,145.9479500,883.0
-41.6420300,145.9485600,883.0
-41.6420400,145.9491800,883.0
-41.6420600,145.9498600,882.0
-41.6420800,145.9505300,887.0
-41.6420900,145.9512000,887.0
-41.6421100,145.9518800,886.0
-41.6421800,145.9525600,893.0
-41.6422400,145.9532500,896.0
-41.6423100,145.9539300,898.0
-41.6427500,145.9537700,899.0
-41.6432000,145.9536100,900.0
-41.6436400,145.9534400,898.0
-41.6440900,145.9532800,900.0
-41.6445300,145.9531200,902.0
-41.6449700,145.9529600,911.0
-41.6454200,145.9527900,919.0
-41.6458600,145.9526300,932.0
-41.6458100,145.9519700,945.0
-41.6457500,145.9513100,939.0
-41.6457000,145.9506400,932.0
-41.6456400,145.9499800,929.0
-41.6455900,145.9493200,928.0
-41.6455300,145.9486600,927.0
-41.6454800,145.9479900,920.0
-41.6454200,145.9473300,914.0
-41.6453700,145.9466700,911.0
-41.6453700,145.9460400,916.0
-41.6453700,145.9454000,924.0
-41.6453700,145.9447700,924.0
-41.6453700,145.9441300,919.0
-41.6453700,145.9435000,920.0
-41.6458300,145.9434900,925.0
-41.6462900,145.9434800,929.0
-41.6467500,145.9434700,934.0
-41.6472200,145.9434600,942.0
-41.6476800,145.9434400,957.0
-41.6481400,145.9434300,969.0
-41.6486000,145.9434200,978.0
-41.6490600,145.9434100,993.0
-41.6495200,145.9431500,1014.0
-41.6499800,145.9428800,1029.0
-41.6504500,145.9426200,1041.0
-41.6509100,145.9423500,1050.0
