Latitude,Longitude,Elevation
-41.6525000,145.9603300,943.0
-41.6524900,145.9603200,943.0
-41.6524700,145.9603100,944.0
-41.6524400,145.9602900,944.0
-41.6524300,145.9602900,944.0
-41.6524100,145.9602600,945.0
-41.6523900,145.9602500,945.0
-41.6523700,145.9602300,945.0
-41.6523500,145.9602100,945.0
-41.6523400,145.9602100,945.0
-41.6523100,145.9601900,945.0
-41.6523000,145.9601900,945.0
-41.6522600,145.9602000,945.0
-41.6522100,145.9602200,945.0
-41.6522000,145.9602300,945.0
-41.6521700,145.9602600,945.0
-41.6521600,145.9602700,945.0
-41.6521400,145.9603000,944.0
-41.6521300,145.9603100,944.0
-41.6521100,145.9603600,944.0
-41.6521100,145.9603700,944.0
-41.6520800,145.9604100,944.0
-41.6520500,145.9604600,943.0
-41.6520200,145.9605000,943.0
-41.6520200,145.9605100,943.0
-41.6519900,145.9605500,942.0
-41.6519900,145.9605600,942.0
-41.6519700,145.9606000,942.0
-41.6519700,145.9606100,942.0
-41.6519500,145.9606600,942.0
-41.6519500,145.9606700,942.0
-41.6519500,145.9607200,941.0
-41.6519500,145.9607300,941.0
-41.6519400,145.9607900,941.0
-41.6519600,145.9608500,940.0
-41.6519600,145.9608600,940.0
-41.6519800,145.9609000,940.0
-41.6519800,145.9609100,940.0
-41.6519700,145.9609600,940.0
-41.6519700,145.9609700,939.0
-41.6519500,145.9610100,939.0
-41.6519500,145.9610200,939.0
-41.6519100,145.9610400,939.0
-41.6518800,145.9610500,939.0
-41.6518600,145.9610600,939.0
-41.6518400,145.9610700,939.0
-41.6518100,145.9610800,939.0
-41.6518000,145.9610800,939.0
-41.6517600,145.9610900,939.0
-41.6517400,145.9610900,939.0
-41.6517100,145.9610800,939.0
-41.6516900,145.9610800,939.0
-41.6516600,145.9610700,939.0
-41.6516500,145.9610600,939.0
-41.6516200,145.9610500,939.0
-41.6516000,145.9610400,939.0
-41.6515700,145.9610400,939.0
-41.6515600,145.9610300,939.0
-41.6515100,145.9610500,939.0
-41.6514800,145.9610900,939.0
-41.6514600,145.9611400,939.0
-41.6514500,145.9611500,939.0
-41.6514400,145.9611800,939.0
-41.6514300,145.9611900,939.0
-41.6514200,145.9612200,939.0
-41.6514100,145.9612700,939.0
-41.6514100,145.9613300,939.0
-41.6513900,145.9613900,939.0
-41.6513600,145.9614400,939.0
-41.6513500,145.9615000,939.0
-41.6513600,145.9615100,939.0
-41.6513700,145.9615600,939.0
-41.6513800,145.9615600,939.0
-41.6514000,145.9616000,939.0
-41.6514100,145.9616200,939.0
-41.6514200,145.9616600,939.0
-41.6514300,145.9616700,939.0
-41.6514300,145.9617200,939.0
-41.6514300,145.9617300,939.0
-41.6514300,145.9617800,939.0
-41.6514200,145.9618400,939.0
-41.6514100,145.9618900,939.0
-41.6514100,145.9619000,939.0
-41.6514000,145.9619400,939.0
-41.6514000,145.9619600,939.0
-41.6513900,145.9620000,939.0
-41.6513800,145.9620300,939.0
-41.6513800,145.9620500,939.0
-41.6513700,145.9620900,939.0
-41.6513600,145.9621100,939.0
-41.6513400,145.9621500,939.0
-41.6513300,145.9621500,939.0
-41.6513100,145.9621900,939.0
-41.6513000,145.9621900,939.0
-41.6512800,145.9622300,939.0
-41.6512500,145.9622600,939.0
-41.6512300,145.9622700,939.0
-41.6512100,145.9622900,939.0
-41.6511900,145.9623100,939.0
-41.6511800,145.9623100,939.0
-41.6511500,145.9623300,939.0
-41.6511400,145.9623400,939.0
-41.6511200,145.9623800,939.0
-41.6511300,145.9623800,939.0
-41.6511700,145.9623900,939.0
-41.6511700,145.9624000,939.0
-41.6511900,145.9624300,939.0
-41.6512000,145.9624400,939.0
-41.6512200,145.9624700,939.0
-41.6512200,145.9624900,939.0
-41.6512300,145.9625200,940.0
-41.6512400,145.9625500,940.0
-41.6512500,145.9625700,940.0
-41.6512600,145.9626100,940.0
-41.6512600,145.9626200,940.0
-41.6512800,145.9626600,940.0
-41.6513000,145.9627000,940.0
-41.6513100,145.9627100,940.0
-41.6513200,145.9627400,940.0
-41.6513300,145.9627600,940.0
-41.6513400,145.9627800,940.0
-41.6513600,145.9628200,941.0
-41.6513700,145.9628400,941.0
-41.6513800,145.9628700,941.0
-41.6514000,145.9628900,941.0
-41.6514200,145.9629100,941.0
-41.6514300,145.9629200,941.0
-41.6514600,145.9629500,941.0
-41.6514600,145.9629600,942.0
-41.6514900,145.9630000,942.0
-41.6515000,145.9630200,942.0
-41.6515100,145.9630500,942.0
-41.6515200,145.9630700,942.0
-41.6515400,145.9631000,942.0
-41.6515600,145.9631200,942.0
-41.6515700,145.9631400,942.0
-41.6515900,145.9631700,942.0
-41.6516000,145.9631900,942.0
-41.6516100,145.9632100,942.0
-41.6516300,145.9632500,942.0
-41.6516600,145.9632900,942.0
-41.6516600,145.9633000,942.0
-41.6516800,145.9633500,942.0
-41.6517100,145.9633900,942.0
-41.6517100,145.9634000,942.0
-41.6517300,145.9634500,941.0
-41.6517400,145.9634600,941.0
-41.6517500,145.9635000,941.0
-41.6517600,145.9635300,941.0
-41.6517700,145.9635500,941.0
-41.6518000,145.9636000,941.0
-41.6518400,145.9636400,941.0
-41.6518400,145.9636500,941.0
-41.6518800,145.9636800,941.0
-41.6518800,145.9636900,941.0
-41.6519100,145.9637300,941.0
-41.6519100,145.9637400,941.0
-41.6519300,145.9637800,940.0
-41.6519400,145.9637900,940.0
-41.6519600,145.9638200,940.0
-41.6519700,145.9638200,940.0
-41.6520000,145.9638500,940.0
-41.6520100,145.9638600,940.0
-41.6520400,145.9638800,940.0
-41.6520700,145.9638900,940.0
-41.6520900,145.9639000,940.0
-41.6521100,145.9639000,940.0
-41.6521400,145.9639100,940.0
-41.6521500,145.9639100,940.0
-41.6521800,145.9639100,940.0
-41.6522000,145.9639100,940.0
-41.6522300,145.9639100,940.0
-41.6522700,145.9639100,940.0
-41.6523100,145.9639000,940.0
-41.6523200,145.9639100,940.0
-41.6523600,145.9639200,940.0
-41.6523700,145.9639200,940.0
-41.6524000,145.9639400,940.0
-41.6524500,145.9639700,940.0
-41.6524900,145.9639800,940.0
-41.6525100,145.9639800,939.0
-41.6525400,145.9639900,939.0
-41.6525500,145.9640000,939.0
-41.6525800,145.9640200,939.0
-41.6526100,145.9640300,939.0
-41.6526200,145.9640300,939.0
-41.6526600,145.9640400,939.0
-41.6526700,145.9640400,939.0
-41.6527100,145.9640500,939.0
-41.6527600,145.9640600,939.0
-41.6528100,145.9640700,939.0
-41.6528600,145.9640700,939.0
-41.6528700,145.9640700,939.0
-41.6529100,145.9640700,939.0
-41.6529200,145.9640700,939.0
-41.6529500,145.9640600,940.0
-41.6529600,145.9640500,939.0
-41.6529900,145.9640200,939.0
-41.6529900,145.9640100,939.0
-41.6530200,145.9639800,939.0
-41.6530400,145.9639400,939.0
-41.6530500,145.9639400,939.0
-41.6530800,145.9639300,939.0
-41.6530900,145.9639300,940.0
-41.6531300,145.9639500,940.0
-41.6531600,145.9639200,941.0
-41.6531700,145.9639100,941.0
-41.6531900,145.9638900,941.0
-41.6532100,145.9638800,942.0
-41.6532200,145.9638500,942.0
-41.6532400,145.9638300,942.0
-41.6532400,145.9638100,941.0
-41.6532500,145.9637700,941.0
-41.6532600,145.9637600,941.0
-41.6532800,145.9637200,940.0
-41.6532900,145.9636800,940.0
-41.6533200,145.9636600,939.0
-41.6533600,145.9636300,939.0
-41.6534000,145.9636100,939.0
-41.6534400,145.9635800,939.0
-41.6534800,145.9635500,939.0
-41.6535200,145.9635600,939.0
-41.6535600,145.9635600,939.0
-41.6536000,145.9635600,939.0
-41.6536500,145.9635600,939.0
-41.6536900,145.9635700,941.0
-41.6537000,145.9635700,941.0
-41.6537300,145.9635800,942.0
-41.6537600,145.9635800,943.0
-41.6537800,145.9635800,943.0
-41.6538000,145.9635900,944.0
-41.6538200,145.9635900,945.0
-41.6538500,145.9636000,946.0
-41.6538600,145.9636000,946.0
-41.6538900,145.9636200,948.0
-41.6539100,145.9636200,947.0
-41.6539400,145.9636200,947.0
-41.6539700,145.9636300,947.0
-41.6539800,145.9636400,947.0
-41.6540100,145.9636600,947.0
-41.6540200,145.9636600,947.0
-41.6540600,145.9636800,947.0
-41.6540700,145.9636800,947.0
-41.6541000,145.9636800,946.0
-41.6541200,145.9636800,946.0
-41.6541500,145.9636900,946.0
-41.6541600,145.9637000,946.0
-41.6541900,145.9637100,946.0
-41.6542100,145.9637200,946.0
-41.6542400,145.9637200,946.0
-41.6542600,145.9637300,946.0
-41.6543000,145.9637400,946.0
-41.6543100,145.9637400,946.0
-41.6543500,145.9637400,945.0
-41.6543600,145.9637400,945.0
-41.6544000,145.9637400,945.0
-41.6544400,145.9637100,944.0
-41.6544800,145.9636800,943.0
-41.6545000,145.9636600,942.0
-41.6545300,145.9636300,942.0
-41.6545400,145.9636200,942.0
-41.6545700,145.9635700,941.0
-41.6546000,145.9635300,941.0
-41.6546000,145.9635100,941.0
-41.6546200,145.9634700,940.0
-41.6546200,145.9634400,940.0
-41.6546300,145.9634000,940.0
-41.6546400,145.9633600,940.0
-41.6546400,145.9633300,940.0
-41.6546400,145.9633000,940.0
-41.6546400,145.9632700,940.0
-41.6546400,145.9632300,940.0
-41.6546400,145.9632100,940.0
-41.6546200,145.9631500,940.0
-41.6545900,145.9631300,940.0
-41.6545800,145.9631200,940.0
-41.6545300,145.9631300,940.0
-41.6545000,145.9631600,940.0
-41.6544900,145.9631700,940.0
-41.6544500,145.9631700,940.0
-41.6544400,145.9631700,939.0
-41.6544000,145.9631800,939.0
-41.6543800,145.9631700,939.0
-41.6543500,145.9631600,939.0
-41.6543500,145.9631400,939.0
-41.6543300,145.9631000,939.0
-41.6543200,145.9630900,939.0
-41.6543100,145.9630500,939.0
-41.6543000,145.9630200,939.0
-41.6543000,145.9629900,939.0
-41.6542900,145.9629600,939.0
-41.6542900,145.9629300,939.0
-41.6542600,145.9629000,939.0
-41.6542600,145.9628900,939.0
-41.6542300,145.9628500,939.0
-41.6542300,145.9628400,939.0
-41.6542200,145.9627900,939.0
-41.6542200,145.9627800,939.0
-41.6542200,145.9627300,939.0
-41.6542200,145.9627200,939.0
-41.6542300,145.9626700,939.0
-41.6542300,145.9626600,939.0
-41.6542300,145.9626200,939.0
-41.6542300,145.9626000,939.0
-41.6542500,145.9625700,939.0
-41.6542600,145.9625400,939.0
-41.6542800,145.9625300,939.0
-41.6543000,145.9625200,939.0
-41.6543200,145.9625400,939.0
-41.6543400,145.9625600,939.0
-41.6543600,145.9625800,939.0
-41.6543800,145.9626100,939.0
-41.6544000,145.9626300,939.0
-41.6544200,145.9626400,939.0
-41.6544400,145.9626500,939.0
-41.6544600,145.9626600,939.0
-41.6544800,145.9626700,939.0
-41.6545000,145.9626800,939.0
-41.6545200,145.9626900,939.0
-41.6545500,145.9627000,939.0
-41.6545800,145.9627100,939.0
-41.6546000,145.9627200,939.0
-41.6546300,145.9627200,939.0
-41.6546500,145.9627200,939.0
-41.6546700,145.9627100,939.0
-41.6547000,145.9627000,939.0
-41.6547200,145.9626800,939.0
-41.6547400,145.9626700,939.0
-41.6547600,145.9626600,939.0
-41.6547800,145.9626500,939.0
-41.6548000,145.9626300,939.0
-41.6548200,145.9626200,939.0
-41.6548500,145.9626200,939.0
-41.6548800,145.9626400,939.0
-41.6549200,145.9626800,939.0
-41.6549400,145.9627000,939.0
-41.6549600,145.9627200,939.0
-41.6549800,145.9627400,939.0
-41.6550000,145.9627700,939.0
-41.6550200,145.9628100,939.0
-41.6550300,145.9628200,939.0
-41.6550300,145.9628800,939.0
-41.6550400,145.9628900,939.0
-41.6550400,145.9629400,939.0
-41.6550500,145.9629900,939.0
-41.6550600,145.9630000,939.0
-41.6550900,145.9630400,939.0
-41.6550900,145.9630500,939.0
-41.6551200,145.9631000,939.0
-41.6551200,145.9631100,939.0
-41.6551500,145.9631500,939.0
-41.6551700,145.9631900,939.0
-41.6551800,145.9632100,939.0
-41.6551900,145.9632500,939.0
-41.6552000,145.9632700,939.0
-41.6552300,145.9633200,939.0
-41.6552600,145.9633600,939.0
-41.6552700,145.9633600,939.0
-41.6553100,145.9634000,939.0
-41.6553500,145.9634200,939.0
-41.6553800,145.9634300,939.0
-41.6554000,145.9634400,939.0
-41.6554400,145.9634700,939.0
-41.6554400,145.9634800,939.0
-41.6554600,145.9635300,939.0
-41.6554700,145.9635400,939.0
-41.6554800,145.9635800,939.0
-41.6554800,145.9636100,939.0
-41.6554900,145.9636500,939.0
-41.6554900,145.9636900,939.0
-41.6554900,145.9637100,939.0
-41.6555000,145.9637700,939.0
-41.6555000,145.9637800,939.0
-41.6555100,145.9638300,939.0
-41.6555100,145.9638400,939.0
-41.6555100,145.9639000,939.0
-41.6555200,145.9639600,941.0
-41.6555200,145.9639700,941.0
-41.6555400,145.9640200,942.0
-41.6555600,145.9640700,944.0
-41.6555700,145.9640900,944.0
-41.6556100,145.9641400,944.0
-41.6556100,145.9641500,945.0
-41.6556500,145.9641800,944.0
-41.6556500,145.9641900,944.0
-41.6556900,145.9642200,944.0
-41.6557100,145.9642400,944.0
-41.6557300,145.9642500,944.0
-41.6557600,145.9642900,944.0
-41.6558000,145.9643300,945.0
-41.6558200,145.9643400,945.0
-41.6558400,145.9643600,945.0
-41.6558800,145.9643800,946.0
-41.6558900,145.9643800,946.0
-41.6559400,145.9643900,945.0
-41.6559600,145.9644000,945.0
-41.6559800,145.9644100,946.0
-41.6560200,145.9644300,945.0
-41.6560300,145.9644300,945.0
-41.6560700,145.9644600,945.0
-41.6560800,145.9644600,945.0
-41.6561200,145.9644800,945.0
-41.6561300,145.9644800,945.0
-41.6561700,145.9645000,945.0
-41.6561800,145.9645000,945.0
-41.6562200,145.9645100,946.0
-41.6562300,145.9645100,946.0
-41.6562600,145.9645200,946.0
-41.6562700,145.9645200,946.0
-41.6563200,145.9645300,946.0
-41.6563300,145.9645300,946.0
-41.6563700,145.9645400,946.0
-41.6563800,145.9645400,946.0
-41.6564200,145.9645600,946.0
-41.6564700,145.9645700,946.0
-41.6565400,145.9645800,945.0
-41.6565900,145.9645900,945.0
-41.6566100,145.9646000,945.0
-41.6566400,145.9646100,945.0
-41.6566500,145.9646100,945.0
-41.6566900,145.9646100,945.0
-41.6567200,145.9646200,945.0
-41.6567400,145.9646300,946.0
-41.6567700,145.9646400,946.0
-41.6567900,145.9646400,946.0
-41.6568100,145.9646500,946.0
-41.6568500,145.9646700,947.0
-41.6568600,145.9646700,947.0
-41.6569000,145.9646900,948.0
-41.6569100,145.9646900,947.0
-41.6569600,145.9647100,948.0
-41.6570200,145.9647200,948.0
-41.6570200,145.9647300,949.0
-41.6570700,145.9647300,948.0
-41.6570800,145.9647300,948.0
-41.6571100,145.9647300,948.0
-41.6571300,145.9647300,948.0
-41.6571600,145.9647300,948.0
-41.6572100,145.9647300,948.0
-41.6572700,145.9647300,948.0
-41.6573100,145.9647300,948.0
-41.6573600,145.9647200,948.0
-41.6574000,145.9647200,949.0
-41.6573600,145.9647200,948.0
-41.6573300,145.9647200,948.0
-41.6573000,145.9647200,948.0
-41.6572600,145.9647300,948.0
-41.6572200,145.9647300,948.0
-41.6571800,145.9647300,948.0
-41.6574300,145.9647300,949.0
-41.6574400,145.9647300,949.0
-41.6574800,145.9647300,950.0
-41.6575300,145.9647300,949.0
-41.6575700,145.9647400,947.0
-41.6575800,145.9647400,947.0
-41.6576300,145.9647400,945.0
-41.6576600,145.9647300,944.0
-41.6576800,145.9647300,943.0
-41.6577000,145.9647200,942.0
-41.6577200,145.9647100,941.0
-41.6577300,145.9647100,940.0
-41.6577700,145.9646900,939.0
-41.6578100,145.9646900,939.0
-41.6578200,145.9646900,939.0
-41.6578500,145.9647100,939.0
-41.6578900,145.9647300,939.0
-41.6579500,145.9647500,940.0
-41.6579900,145.9647500,940.0
-41.6580100,145.9647500,940.0
-41.6580500,145.9647500,940.0
-41.6580900,145.9647500,940.0
-41.6581000,145.9647500,940.0
-41.6581400,145.9647400,939.0
-41.6581800,145.9647400,939.0
-41.6582500,145.9647300,939.0
-41.6582800,145.9647300,939.0
-41.6583000,145.9647300,939.0
-41.6583300,145.9647300,939.0
-41.6583500,145.9647300,939.0
-41.6583800,145.9647300,939.0
-41.6584300,145.9647700,941.0
-41.6584600,145.9648100,943.0
-41.6584700,145.9648100,943.0
-41.6585100,145.9648200,943.0
-41.6585500,145.9648200,943.0
-41.6585900,145.9648200,943.0
-41.6586000,145.9648200,943.0
-41.6586500,145.9648000,942.0
-41.6586900,145.9647800,941.0
-41.6587000,145.9647800,941.0
-41.6587300,145.9647500,940.0
-41.6587500,145.9647400,939.0
-41.6587800,145.9647300,939.0
-41.6588100,145.9647300,939.0
-41.6588300,145.9647300,939.0
-41.6588700,145.9647300,939.0
-41.6588800,145.9647300,939.0
-41.6589300,145.9647400,939.0
-41.6589800,145.9647400,939.0
-41.6589900,145.9647400,939.0
-41.6590300,145.9647500,940.0
-41.6590500,145.9647500,940.0
-41.6591000,145.9647500,940.0
-41.6591100,145.9647500,940.0
-41.6591600,145.9647600,940.0
-41.6591700,145.9647600,940.0
-41.6592300,145.9647600,940.0
-41.6592700,145.9647600,940.0
-41.6592800,145.9647600,940.0
-41.6593300,145.9647700,940.0
-41.6593500,145.9647800,940.0
-41.6593800,145.9647900,940.0
-41.6594100,145.9648100,941.0
-41.6594200,145.9648200,941.0
-41.6594700,145.9648400,942.0
-41.6594800,145.9648500,942.0
-41.6595000,145.9648800,942.0
-41.6595300,145.9649000,943.0
-41.6595400,145.9649200,943.0
-41.6595800,145.9649500,944.0
-41.6595900,145.9649600,944.0
-41.6596300,145.9649800,944.0
-41.6596700,145.9650000,945.0
-41.6596800,145.9650000,945.0
-41.6597200,145.9650200,945.0
-41.6597400,145.9650200,945.0
-41.6597700,145.9650300,945.0
-41.6597900,145.9650300,945.0
-41.6598100,145.9650400,945.0
-41.6598500,145.9650500,946.0
-41.6598600,145.9650500,946.0
-41.6599000,145.9650600,946.0
-41.6599100,145.9650600,946.0
-41.6599500,145.9650600,946.0
-41.6599600,145.9650600,946.0
-41.6600200,145.9650600,945.0
-41.6600600,145.9650600,945.0
-41.6600800,145.9650600,944.0
-41.6601100,145.9650600,944.0
-41.6601500,145.9650600,943.0
-41.6601600,145.9650600,943.0
-41.6602100,145.9650700,942.0
-41.6602400,145.9650700,941.0
-41.6602800,145.9650600,940.0
-41.6603200,145.9650400,940.0
-41.6603400,145.9650200,939.0
-41.6603700,145.9650000,939.0
-41.6604000,145.9649700,939.0
-41.6604100,145.9649700,939.0
-41.6604500,145.9649500,939.0
-41.6604600,145.9649400,939.0
-41.6604900,145.9649200,939.0
-41.6605000,145.9649000,939.0
-41.6605100,145.9648600,939.0
-41.6605300,145.9648300,939.0
-41.6605400,145.9648100,939.0
-41.6605500,145.9647500,939.0
-41.6605800,145.9647000,939.0
-41.6606200,145.9647100,939.0
-41.6606400,145.9647700,939.0
-41.6606400,145.9647800,939.0
-41.6606600,145.9648100,939.0
-41.6606800,145.9648300,939.0
-41.6607200,145.9648600,939.0
-41.6607500,145.9648800,939.0
-41.6607700,145.9648800,939.0
-41.6608000,145.9648800,939.0
-41.6608200,145.9648800,939.0
-41.6608500,145.9648800,939.0
-41.6608700,145.9648900,939.0
-41.6609000,145.9649000,939.0
-41.6609200,145.9649000,939.0
-41.6609400,145.9649000,939.0
-41.6609700,145.9649100,939.0
-41.6609900,145.9649200,939.0
-41.6610200,145.9649200,939.0
-41.6610400,145.9649200,939.0
-41.6610600,145.9649300,939.0
-41.6610800,145.9649300,939.0
-41.6611100,145.9649400,939.0
-41.6611300,145.9649400,939.0
-41.6611500,145.9649500,939.0
-41.6611700,145.9649600,939.0
-41.6612000,145.9649700,939.0
-41.6612200,145.9649700,939.0
-41.6612400,145.9649900,939.0
-41.6612700,145.9650000,939.0
-41.6612900,145.9650100,939.0
-41.6613100,145.9650200,939.0
-41.6613300,145.9650400,939.0
-41.6613500,145.9650500,940.0
-41.6613700,145.9650600,940.0
-41.6613900,145.9650800,940.0
-41.6614000,145.9650800,940.0
-41.6614300,145.9651000,940.0
-41.6614400,145.9651000,940.0
-41.6614800,145.9651000,940.0
-41.6615100,145.9651100,940.0
-41.6615200,145.9651100,940.0
-41.6615700,145.9651300,939.0
-41.6616700,145.9651900,939.0
-41.6617500,145.9652100,939.0
-41.6617700,145.9652200,939.0
-41.6618000,145.9652400,939.0
-41.6618500,145.9652700,939.0
-41.6618600,145.9652800,939.0
-41.6618900,145.9653100,940.0
-41.6619400,145.9653500,941.0
-41.6619800,145.9653700,942.0
-41.6620000,145.9653900,943.0
-41.6620400,145.9654200,944.0
-41.6620700,145.9654500,945.0
-41.6620700,145.9654600,945.0
-41.6621400,145.9654900,946.0
-41.6621700,145.9655000,946.0
-41.6622200,145.9655200,947.0
-41.6622700,145.9655600,948.0
-41.6622900,145.9655700,949.0
-41.6623200,145.9655800,949.0
-41.6623700,145.9656000,949.0
-41.6623900,145.9656100,949.0
-41.6624200,145.9656200,949.0
-41.6624800,145.9656500,949.0
-41.6625200,145.9656600,949.0
-41.6625300,145.9656600,949.0
-41.6625900,145.9656700,947.0
-41.6626300,145.9656900,947.0
-41.6626600,145.9656900,946.0
-41.6626800,145.9657000,946.0
-41.6627400,145.9657000,945.0
-41.6627800,145.9657000,944.0
-41.6627900,145.9657000,944.0
-41.6628500,145.9657100,945.0
-41.6628900,145.9657200,945.0
-41.6629000,145.9657200,945.0
-41.6629600,145.9657200,946.0
-41.6630200,145.9657200,946.0
-41.6630600,145.9657200,946.0
-41.6630800,145.9657200,947.0
-41.6631300,145.9657200,947.0
-41.6631800,145.9657200,947.0
-41.6632200,145.9657200,948.0
-41.6632400,145.9657200,948.0
-41.6633000,145.9657200,948.0
-41.6633600,145.9657200,948.0
-41.6634200,145.9657200,945.0
-41.6634700,145.9657200,944.0
-41.6634800,145.9657200,943.0
-41.6635200,145.9657100,942.0
-41.6635700,145.9657000,940.0
-41.6636000,145.9657000,939.0
-41.6636200,145.9657000,939.0
-41.6636700,145.9656900,940.0
-41.6637100,145.9656700,941.0
-41.6637500,145.9656600,941.0
-41.6638900,145.9657100,948.0
-41.6639500,145.9657100,946.0
-41.6640000,145.9657100,944.0
-41.6640300,145.9657300,944.0
-41.6640400,145.9657300,943.0
